species	type	location	rxn	time
1	I	4	Sample_recovery	96.81770317
2	I	4	Sample_recovery	95.52644139
3	I	4	Sample_recovery	99.30006018
4	I	4	Sample_recovery	93.55897655
5	I	4	Sample_recovery	100.00000928
6	I	0	Sample_recovery	90.65607818
7	I	4	Sample_recovery	100.00000920
8	I	4	Sample_recovery	100.00000491
9	I	4	Sample_recovery	52.09614626
10	I	4	Sample_recovery	80.31729522
11	I	4	Sample_recovery	100.00000673
12	I	4	Sample_recovery	90.61728695
13	I	4	Sample_recovery	93.54050021
14	I	4	Sample_recovery	100.00000589
15	I	4	Sample_recovery	100.00000453
16	I	4	Sample_recovery	87.85972237
17	I	4	Sample_recovery	75.36128664
18	I	4	Sample_recovery	100.00000463
19	I	4	Sample_recovery	26.64140812
20	I	4	Sample_recovery	78.85239837
21	I	4	Sample_recovery	100.00000748
22	I	4	Sample_recovery	69.91234529
23	I	4	Sample_recovery	100.00000076
24	I	4	Sample_recovery	100.00000324
25	I	0	Sample_recovery	100.00000652
26	I	4	Sample_recovery	100.00000876
27	I	4	Sample_recovery	100.00000410
28	I	4	Sample_recovery	100.00000148
29	I	4	Sample_recovery	100.00000413
30	I	4	Sample_recovery	99.61129977
31	I	4	Sample_recovery	100.00000431
32	I	4	Sample_recovery	100.00000216
33	I	4	Sample_recovery	100.00000671
34	I	4	Sample_recovery	100.00000169
35	I	4	Sample_recovery	82.73255015
36	I	4	Sample_recovery	84.05793939
37	I	4	Sample_recovery	100.00000666
38	I	4	Sample_recovery	97.97808718
39	I	4	Sample_recovery	100.00000212
40	I	4	Sample_recovery	71.27700080
41	I	1	Sample_recovery	100.00000080
42	I	4	Sample_recovery	81.48789729
43	I	4	Sample_recovery	100.00000004
44	I	4	Sample_recovery	92.01660655
45	I	4	Sample_recovery	100.00000265
46	I	4	Sample_recovery	100.00000465
47	I	4	Sample_recovery	85.62029939
48	I	2	Sample_recovery	100.00000017
49	I	1	Sample_recovery	100.00000919
50	I	1	Sample_recovery	94.82850287
51	I	2	Sample_recovery	90.26480637
52	I	2	Sample_recovery	90.67338778
53	I	4	Sample_recovery	84.44296453
54	I	4	Sample_recovery	57.79990353
55	I	4	Sample_recovery	92.39294974
56	I	4	Sample_recovery	100.00000382
57	I	4	Sample_recovery	100.00000067
58	I	4	Sample_recovery	86.61832670
59	I	4	Sample_recovery	55.04046231
60	I	4	Sample_recovery	85.95591673
61	I	0	Sample_recovery	97.99350252
62	I	4	Sample_recovery	82.51826707
63	I	4	Sample_recovery	100.00000383
64	I	4	Sample_recovery	100.00000605
65	I	4	Sample_recovery	100.00000548
66	I	4	Sample_recovery	80.41309926
67	I	4	Sample_recovery	100.00000883
68	I	4	Sample_recovery	84.36687756
69	I	4	Sample_recovery	100.00000315
70	I	4	Sample_recovery	94.54818720
71	I	4	Sample_recovery	100.00000569
72	I	4	Sample_recovery	91.49700988
73	I	4	Sample_recovery	97.76220581
74	I	0	Sample_recovery	100.00000038
75	I	4	Sample_recovery	100.00000922
76	I	4	Sample_recovery	90.31597980
77	I	4	Sample_recovery	96.89255658
78	I	4	Sample_recovery	99.37146747
79	I	4	Sample_recovery	59.33016752
80	I	4	Sample_recovery	99.42360551
81	I	4	Sample_recovery	43.43365964
82	I	4	Sample_recovery	73.37506942
83	I	4	Sample_recovery	100.00000792
84	I	4	Sample_recovery	93.73838542
85	I	4	Sample_recovery	80.18261296
86	I	4	Sample_recovery	52.91315290
87	I	4	Sample_recovery	92.88913507
88	I	4	Sample_recovery	100.00000578
89	I	4	Sample_recovery	73.83638062
90	I	3	Sample_recovery	100.00000489
91	I	4	Sample_recovery	100.00000630
92	I	4	Sample_recovery	100.00000422
