species	type	location	rxn	time
1	I	4	Sample_recovery	84.18053986
2	I	4	Sample_recovery	100.00000424
3	I	4	Sample_recovery	96.22109215
4	I	4	Sample_recovery	100.00000197
5	I	4	Sample_recovery	69.70906871
6	I	4	Sample_recovery	90.95263363
7	I	4	Sample_recovery	96.79459143
8	I	4	Sample_recovery	78.89435613
9	I	4	Sample_recovery	99.92466601
10	I	4	Sample_recovery	99.77053070
11	I	3	Sample_recovery	94.89636228
12	I	4	Sample_recovery	83.29632204
13	I	4	Sample_recovery	100.00000886
14	I	4	Sample_recovery	42.54944118
15	I	4	Sample_recovery	93.59418587
16	I	4	Sample_recovery	100.00000118
17	I	4	Sample_recovery	97.39874326
18	I	4	Sample_recovery	89.76220657
19	I	4	Sample_recovery	92.22657512
20	I	3	Sample_recovery	100.00000954
21	I	4	Sample_recovery	66.91234611
22	I	4	Sample_recovery	62.20554653
23	I	4	Sample_recovery	79.00963861
24	I	4	Sample_recovery	99.88299912
25	I	4	Sample_recovery	83.68043025
26	I	4	Sample_recovery	94.29797185
27	I	4	Sample_recovery	99.62627095
28	I	4	Sample_recovery	67.45800418
29	I	4	Sample_recovery	96.24421625
30	I	4	Sample_recovery	80.00890734
31	I	4	Sample_recovery	88.59470904
32	I	3	Sample_recovery	92.90093184
33	I	4	Sample_recovery	92.46766239
34	I	4	Sample_recovery	62.36750194
35	I	4	Sample_recovery	99.72824991
36	I	4	Sample_recovery	75.36468666
37	I	4	Sample_recovery	100.00000774
38	I	4	Sample_recovery	79.17213269
39	I	3	Sample_recovery	94.80904908
40	I	3	Sample_recovery	84.92369468
41	I	3	Sample_recovery	80.64193643
42	I	3	Sample_recovery	44.90977923
43	I	4	Sample_recovery	100.00000799
44	I	4	Sample_recovery	83.52814760
45	I	4	Sample_recovery	89.70731151
46	I	4	Sample_recovery	91.94892305
47	I	4	Sample_recovery	90.59944037
48	I	4	Sample_recovery	85.72418465
49	I	4	Sample_recovery	87.31398782
50	I	4	Sample_recovery	100.00000805
51	I	4	Sample_recovery	83.16262393
52	I	4	Sample_recovery	97.52515102
53	I	3	Sample_recovery	99.02319273
54	I	3	Sample_recovery	99.84408237
55	I	4	Sample_recovery	89.81484965
56	I	4	Sample_recovery	92.12494045
57	I	4	Sample_recovery	86.73279856
58	I	4	Sample_recovery	91.56069805
59	I	4	Sample_recovery	83.79527994
60	I	4	Sample_recovery	89.74708111
61	I	4	Sample_recovery	19.00598247
62	I	4	Sample_recovery	87.39252537
63	I	4	Sample_recovery	95.06314083
64	I	4	Sample_recovery	84.71865872
65	I	4	Sample_recovery	32.80332755
66	I	4	Sample_recovery	59.59583025
67	I	4	Sample_recovery	91.06166147
68	I	4	Sample_recovery	83.24572582
69	I	4	Sample_recovery	95.70547192
70	I	4	Sample_recovery	86.43490767
71	I	3	Sample_recovery	96.18623725
72	I	4	Sample_recovery	100.00000181
73	I	4	Sample_recovery	97.73910130
74	I	3	Sample_recovery	96.15129152
75	I	1	Sample_recovery	100.00000523
76	I	4	Sample_recovery	47.45289619
