species	type	location	rxn	time
1	I	2	Sample_recovery	88.03027580
2	I	2	Sample_recovery	96.33890493
3	I	4	Sample_recovery	99.68756700
4	I	2	Sample_recovery	81.01375137
5	I	2	Sample_recovery	73.67045761
6	I	2	Sample_recovery	64.58166282
7	I	2	Sample_recovery	100.00000411
8	I	2	Sample_recovery	97.26080338
9	I	2	Sample_recovery	94.69738268
10	I	3	Sample_recovery	93.25573598
11	I	2	Sample_recovery	93.98932811
12	I	2	Sample_recovery	100.00000759
13	I	2	Sample_recovery	100.00000554
14	I	2	Sample_recovery	100.00000663
15	I	0	Sample_recovery	100.00000700
16	I	2	Sample_recovery	100.00000713
17	I	2	Sample_recovery	98.13595402
18	I	3	Sample_recovery	98.05731774
19	I	2	Sample_recovery	86.62459997
20	I	0	Sample_recovery	99.92550872
21	I	2	Sample_recovery	34.34660705
22	I	4	Sample_recovery	100.00000517
23	I	4	Sample_recovery	94.67141995
24	I	2	Sample_recovery	99.84281878
25	I	2	Sample_recovery	97.66826790
26	I	2	Sample_recovery	100.00000831
27	I	2	Sample_recovery	86.06432758
28	I	2	Sample_recovery	100.00000839
29	I	2	Sample_recovery	100.00000022
30	I	2	Sample_recovery	95.80051480
31	I	0	Sample_recovery	98.55004918
32	I	2	Sample_recovery	89.21158322
33	I	3	Sample_recovery	99.83917019
34	I	3	Sample_recovery	89.62887304
35	I	2	Sample_recovery	98.39708717
36	I	2	Sample_recovery	100.00000873
37	I	0	Sample_recovery	84.85470377
38	I	0	Sample_recovery	94.48152986
39	I	0	Sample_recovery	100.00000750
40	I	2	Sample_recovery	42.29638970
41	I	4	Sample_recovery	91.83436640
42	I	4	Sample_recovery	92.09616215
43	I	4	Sample_recovery	90.06900403
44	I	4	Sample_recovery	93.06651548
45	I	2	Sample_recovery	100.00000538
46	I	2	Sample_recovery	92.13447045
47	I	2	Sample_recovery	91.40084995
48	I	4	Sample_recovery	100.00000780
49	I	4	Sample_recovery	100.00000801
50	I	2	Sample_recovery	86.44879378
51	I	3	Sample_recovery	98.31163379
52	I	3	Sample_recovery	100.00000635
53	I	1	Sample_recovery	100.00000518
54	I	3	Sample_recovery	80.01240236
55	I	3	Sample_recovery	94.93060276
56	I	4	Sample_recovery	96.30763114
57	I	2	Sample_recovery	100.00000561
