species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000612
2	I	4	Sample_recovery	100.00000551
3	I	4	Sample_recovery	92.84331965
4	I	4	Sample_recovery	100.00000881
5	I	4	Sample_recovery	88.98180817
6	I	4	Sample_recovery	100.00000021
7	I	4	Sample_recovery	100.00000613
8	I	4	Sample_recovery	75.50828968
9	I	4	Sample_recovery	100.00000519
10	I	4	Sample_recovery	99.22147590
11	I	4	Sample_recovery	92.23451981
12	I	4	Sample_recovery	85.88626837
13	I	4	Sample_recovery	96.54958204
14	I	4	Sample_recovery	76.78361728
15	I	4	Sample_recovery	95.06028848
16	I	4	Sample_recovery	94.35973684
17	I	4	Sample_recovery	76.63112821
18	I	4	Sample_recovery	96.47749429
19	I	4	Sample_recovery	98.26809522
20	I	4	Sample_recovery	92.47420272
21	I	4	Sample_recovery	100.00000037
22	I	4	Sample_recovery	96.81252746
23	I	4	Sample_recovery	100.00000785
24	I	4	Sample_recovery	99.78609701
25	I	4	Sample_recovery	61.44287952
