species	type	location	rxn	time
1	I	2	Sample_recovery	100.00000913
2	I	2	Sample_recovery	53.73931321
3	I	2	Sample_recovery	100.00000680
4	I	2	Sample_recovery	72.65761180
5	I	2	Sample_recovery	100.00000942
6	I	2	Sample_recovery	100.00000825
7	I	2	Sample_recovery	100.00000155
8	I	2	Sample_recovery	100.00000093
9	I	2	Sample_recovery	100.00000851
10	I	2	Sample_recovery	91.86830565
11	I	2	Sample_recovery	100.00000997
12	I	2	Sample_recovery	100.00000142
13	I	2	Sample_recovery	100.00000693
14	I	2	Sample_recovery	100.00000429
15	I	2	Sample_recovery	100.00000201
16	I	2	Sample_recovery	100.00000660
17	I	2	Sample_recovery	100.00000799
18	I	2	Sample_recovery	100.00000850
19	I	2	Sample_recovery	100.00000671
20	I	2	Sample_recovery	100.00000570
21	I	2	Sample_recovery	95.54157025
22	I	2	Sample_recovery	96.85721598
23	I	2	Sample_recovery	98.96540047
24	I	2	Sample_recovery	100.00000329
25	I	2	Sample_recovery	100.00000637
26	I	2	Sample_recovery	38.53848874
27	I	2	Sample_recovery	93.23814551
28	I	2	Sample_recovery	100.00000893
29	I	2	Sample_recovery	100.00000717
30	I	2	Sample_recovery	100.00000998
31	I	2	Sample_recovery	100.00000336
32	I	2	Sample_recovery	96.25869940
33	I	2	Sample_recovery	98.69082555
34	I	3	Sample_recovery	100.00000554
35	I	2	Sample_recovery	100.00000278
36	I	2	Sample_recovery	94.34204747
37	I	2	Sample_recovery	100.00000520
