species	type	location	rxn	time
1	I	2	Sample_recovery	44.00749445
2	I	2	Sample_recovery	91.89436010
3	I	2	Sample_recovery	85.89423759
4	I	2	Sample_recovery	30.59319858
5	I	2	Sample_recovery	100.00000318
6	I	2	Sample_recovery	42.15225892
7	I	2	Sample_recovery	42.27939337
8	I	1	Sample_recovery	75.79558323
9	I	2	Sample_recovery	89.85342574
10	I	2	Sample_recovery	58.62515150
11	I	2	Sample_recovery	50.45898941
12	I	3	Sample_recovery	98.63481175
13	I	2	Sample_recovery	75.36865818
14	I	2	Sample_recovery	64.83251301
15	I	3	Sample_recovery	68.96168312
16	I	4	Sample_recovery	95.47016614
17	I	3	Sample_recovery	95.38356864
18	I	3	Sample_recovery	97.56953833
19	I	1	Sample_recovery	88.95121680
20	I	1	Sample_recovery	100.00000866
21	I	3	Sample_recovery	47.28637686
22	I	3	Sample_recovery	100.00000101
23	I	3	Sample_recovery	72.22232195
24	I	1	Sample_recovery	90.42729503
25	I	1	Sample_recovery	92.36269394
26	I	0	Sample_recovery	84.52140565
