species	type	location	rxn	time
1	I	3	Sample_recovery	91.98094009
2	I	3	Sample_recovery	89.69319444
3	I	3	Sample_recovery	94.59117682
4	I	3	Sample_recovery	81.19324683
5	I	3	Sample_recovery	96.92184387
6	I	3	Sample_recovery	89.45437709
7	I	3	Sample_recovery	100.00000345
8	I	3	Sample_recovery	75.45199589
9	I	3	Sample_recovery	83.40678229
10	I	3	Sample_recovery	82.55789265
11	I	3	Sample_recovery	97.70340134
12	I	3	Sample_recovery	91.10441568
13	I	3	Sample_recovery	98.40193581
14	I	3	Sample_recovery	90.02520303
15	I	3	Sample_recovery	81.96295399
16	I	3	Sample_recovery	89.36343759
17	I	3	Sample_recovery	92.10743931
18	I	2	Sample_recovery	68.77027503
19	I	2	Sample_recovery	84.39346525
20	I	2	Sample_recovery	85.39859363
21	I	3	Sample_recovery	98.06297831
22	I	3	Sample_recovery	83.79365456
23	I	2	Sample_recovery	100.00000046
24	I	3	Sample_recovery	100.00000887
25	I	3	Sample_recovery	82.46433249
26	I	1	Sample_recovery	95.23366754
27	I	1	Sample_recovery	100.00000865
28	I	3	Sample_recovery	96.18505959
29	I	3	Sample_recovery	97.52476511
30	I	0	Sample_recovery	94.55781829
31	I	3	Sample_recovery	71.20599676
32	I	3	Sample_recovery	100.00000650
33	I	3	Sample_recovery	99.47951665
34	I	3	Sample_recovery	84.40812417
35	I	3	Sample_recovery	88.26610511
36	I	3	Sample_recovery	94.80718467
37	I	3	Sample_recovery	93.64744038
38	I	3	Sample_recovery	62.77724243
39	I	3	Sample_recovery	88.81045076
40	I	3	Sample_recovery	73.89465571
41	I	3	Sample_recovery	89.57890455
42	I	3	Sample_recovery	92.46295108
43	I	3	Sample_recovery	96.34289084
44	I	3	Sample_recovery	98.27951292
45	I	3	Sample_recovery	95.05738581
46	I	3	Sample_recovery	92.35432497
47	I	3	Sample_recovery	93.37274474
48	I	3	Sample_recovery	91.71379296
49	I	3	Sample_recovery	97.61385864
50	I	3	Sample_recovery	97.93877640
51	I	3	Sample_recovery	84.79910536
52	I	3	Sample_recovery	90.97991134
53	I	3	Sample_recovery	77.83897384
54	I	3	Sample_recovery	90.97148211
55	I	3	Sample_recovery	86.58816364
56	I	3	Sample_recovery	97.05803572
57	I	3	Sample_recovery	98.01238503
58	I	3	Sample_recovery	100.00000128
59	I	3	Sample_recovery	81.51325657
60	I	3	Sample_recovery	54.49260991
61	I	3	Sample_recovery	65.92077485
62	I	3	Sample_recovery	49.41922681
63	I	3	Sample_recovery	86.20780584
64	I	3	Sample_recovery	97.73553863
65	I	3	Sample_recovery	99.00569654
66	I	3	Sample_recovery	98.12220693
67	I	3	Sample_recovery	100.00000736
68	I	3	Sample_recovery	100.00000877
69	I	3	Sample_recovery	100.00000900
70	I	3	Sample_recovery	85.65925496
71	I	3	Sample_recovery	93.43556223
72	I	3	Sample_recovery	100.00000598
73	I	3	Sample_recovery	89.07722172
74	I	3	Sample_recovery	97.48229867
75	I	3	Sample_recovery	73.04339100
76	I	3	Sample_recovery	83.44827968
