species	type	location	rxn	time
1	I	1	Sample_recovery	87.70348555
2	I	1	Sample_recovery	99.28073358
3	I	1	Sample_recovery	98.07554433
4	I	1	Sample_recovery	73.66647388
5	I	3	Sample_recovery	100.00000966
6	I	3	Sample_recovery	96.04230367
7	I	1	Sample_recovery	94.28195058
8	I	1	Sample_recovery	100.00000896
9	I	1	Sample_recovery	86.78241757
10	I	1	Sample_recovery	97.17712231
11	I	1	Sample_recovery	86.93549214
12	I	1	Sample_recovery	90.15345347
13	I	1	Sample_recovery	100.00000881
14	I	1	Sample_recovery	94.84850602
15	I	1	Sample_recovery	87.21200304
16	I	1	Sample_recovery	100.00000398
17	I	1	Sample_recovery	98.63630913
18	I	1	Sample_recovery	100.00000559
19	I	1	Sample_recovery	65.73907951
20	I	1	Sample_recovery	68.43250332
21	I	1	Sample_recovery	99.49254285
22	I	1	Sample_recovery	92.44159899
23	I	1	Sample_recovery	100.00000330
24	I	1	Sample_recovery	98.85059101
25	I	1	Sample_recovery	89.87447829
26	I	1	Sample_recovery	76.20206379
27	I	1	Sample_recovery	96.62605753
28	I	1	Sample_recovery	98.22182147
29	I	1	Sample_recovery	81.36870436
30	I	1	Sample_recovery	88.08653240
31	I	1	Sample_recovery	99.07269719
32	I	1	Sample_recovery	94.78131804
33	I	1	Sample_recovery	88.98606381
34	I	1	Sample_recovery	92.69924386
35	I	1	Sample_recovery	91.25117391
36	I	1	Sample_recovery	97.39571399
37	I	1	Sample_recovery	93.34731509
38	I	1	Sample_recovery	100.00000546
39	I	1	Sample_recovery	90.81441196
40	I	1	Sample_recovery	100.00000662
41	I	1	Sample_recovery	99.41924243
42	I	1	Sample_recovery	94.74019611
43	I	1	Sample_recovery	100.00000386
44	I	1	Sample_recovery	88.93524061
45	I	1	Sample_recovery	97.81266994
46	I	1	Sample_recovery	100.00000250
47	I	1	Sample_recovery	92.36046383
48	I	1	Sample_recovery	94.53495301
49	I	1	Sample_recovery	94.29761273
50	I	1	Sample_recovery	100.00000133
51	I	1	Sample_recovery	91.38366681
52	I	1	Sample_recovery	33.30540089
53	I	1	Sample_recovery	81.51844959
54	I	1	Sample_recovery	100.00000164
55	I	1	Sample_recovery	98.00748864
56	I	1	Sample_recovery	88.15849185
57	I	1	Sample_recovery	100.00000402
58	I	1	Sample_recovery	100.00000670
59	I	1	Sample_recovery	100.00000575
60	I	1	Sample_recovery	85.28673036
61	I	1	Sample_recovery	100.00000458
62	I	1	Sample_recovery	98.18499337
63	I	1	Sample_recovery	83.36731987
64	I	1	Sample_recovery	72.92036288
65	I	1	Sample_recovery	100.00000021
66	I	1	Sample_recovery	100.00000972
67	I	1	Sample_recovery	99.73875715
68	I	1	Sample_recovery	95.57585017
69	I	1	Sample_recovery	85.10986456
70	I	0	Sample_recovery	92.01870215
71	I	0	Sample_recovery	100.00000971
72	I	0	Sample_recovery	95.20442080
73	I	1	Sample_recovery	99.26888152
74	I	1	Sample_recovery	95.70562157
75	I	1	Sample_recovery	94.93138189
76	I	1	Sample_recovery	77.48586600
77	I	1	Sample_recovery	53.93442410
78	I	1	Sample_recovery	83.97043130
79	I	1	Sample_recovery	100.00000334
80	I	1	Sample_recovery	99.90695357
81	I	1	Sample_recovery	100.00000021
82	I	1	Sample_recovery	78.14935749
83	I	1	Sample_recovery	98.09817177
84	I	1	Sample_recovery	100.00000182
85	I	1	Sample_recovery	72.99169247
86	I	1	Sample_recovery	99.24349079
87	I	1	Sample_recovery	95.92366422
88	I	1	Sample_recovery	100.00000677
89	I	1	Sample_recovery	100.00000596
90	I	1	Sample_recovery	86.58017964
91	I	1	Sample_recovery	100.00000852
92	I	1	Sample_recovery	72.32944716
93	I	1	Sample_recovery	97.73297946
94	I	1	Sample_recovery	100.00000785
95	I	1	Sample_recovery	100.00000479
96	I	1	Sample_recovery	94.16726053
97	I	1	Sample_recovery	98.23640530
98	I	1	Sample_recovery	100.00000721
99	I	1	Sample_recovery	86.70880037
100	I	1	Sample_recovery	83.95783716
101	I	1	Sample_recovery	73.48685085
102	I	1	Sample_recovery	52.97264561
103	I	1	Sample_recovery	91.22002667
104	I	1	Sample_recovery	85.03916926
105	I	1	Sample_recovery	100.00000646
106	I	1	Sample_recovery	95.58531636
107	I	1	Sample_recovery	100.00000890
108	I	0	Sample_recovery	100.00000357
109	I	1	Sample_recovery	100.00000264
110	I	1	Sample_recovery	100.00000674
111	I	1	Sample_recovery	99.79597180
112	I	1	Sample_recovery	100.00000729
113	I	1	Sample_recovery	100.00000645
114	I	1	Sample_recovery	99.07083522
115	I	2	Sample_recovery	100.00000570
116	I	1	Sample_recovery	100.00000594
117	I	1	Sample_recovery	92.32081671
