species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000716
2	I	4	Sample_recovery	84.35745885
3	I	4	Sample_recovery	82.90905133
4	I	4	Sample_recovery	86.02442660
5	I	4	Sample_recovery	77.83264670
6	I	4	Sample_recovery	61.04383130
7	I	4	Sample_recovery	85.73625165
8	I	4	Sample_recovery	85.71674697
9	I	4	Sample_recovery	92.68012147
10	I	4	Sample_recovery	99.37513489
11	I	4	Sample_recovery	97.45998181
12	I	4	Sample_recovery	90.16129072
13	I	4	Sample_recovery	77.78915100
14	I	4	Sample_recovery	96.73649279
15	I	4	Sample_recovery	92.73551185
16	I	4	Sample_recovery	86.86220322
17	I	4	Sample_recovery	73.74220240
18	I	4	Sample_recovery	97.26271364
19	I	4	Sample_recovery	66.27354883
20	I	4	Sample_recovery	94.42345997
21	I	1	Sample_recovery	91.89470021
22	I	1	Sample_recovery	99.10080802
23	I	1	Sample_recovery	96.28091559
24	I	4	Sample_recovery	97.59810264
25	I	4	Sample_recovery	90.83033484
26	I	4	Sample_recovery	90.33569385
27	I	4	Sample_recovery	90.14394317
28	I	0	Sample_recovery	97.74866459
29	I	0	Sample_recovery	89.41488049
30	I	4	Sample_recovery	50.93115146
31	I	4	Sample_recovery	73.56638198
32	I	4	Sample_recovery	99.88686946
33	I	4	Sample_recovery	89.05623188
34	I	4	Sample_recovery	95.83369451
35	I	4	Sample_recovery	85.03710472
36	I	4	Sample_recovery	53.96123128
37	I	4	Sample_recovery	97.92514918
38	I	4	Sample_recovery	93.59000468
39	I	4	Sample_recovery	93.25889818
40	I	4	Sample_recovery	99.96164902
41	I	3	Sample_recovery	92.34861713
42	I	2	Sample_recovery	54.75472807
43	I	4	Sample_recovery	100.00000810
44	I	4	Sample_recovery	92.94221294
45	I	4	Sample_recovery	74.43142111
46	I	4	Sample_recovery	89.96459951
47	I	4	Sample_recovery	96.02210548
48	I	4	Sample_recovery	87.18503737
49	I	4	Sample_recovery	99.07432460
50	I	4	Sample_recovery	95.00180215
51	I	4	Sample_recovery	87.26521129
52	I	0	Sample_recovery	67.28611384
53	I	4	Sample_recovery	97.27723262
54	I	4	Sample_recovery	98.80417789
55	I	4	Sample_recovery	100.00000893
56	I	4	Sample_recovery	92.07451341
57	I	4	Sample_recovery	83.67000479
58	I	4	Sample_recovery	86.18835259
59	I	0	Sample_recovery	97.44942105
60	I	0	Sample_recovery	99.32425518
61	I	4	Sample_recovery	92.51371092
62	I	4	Sample_recovery	98.76555764
63	I	4	Sample_recovery	89.20865573
64	I	0	Sample_recovery	88.83304388
65	I	4	Sample_recovery	89.77643791
66	I	4	Sample_recovery	97.25941549
67	I	4	Sample_recovery	57.86121836
68	I	4	Sample_recovery	56.21856282
69	I	0	Sample_recovery	95.47375637
70	I	0	Sample_recovery	81.14825945
71	I	0	Sample_recovery	83.32015200
72	I	0	Sample_recovery	98.13068413
73	I	0	Sample_recovery	64.15895599
74	I	0	Sample_recovery	99.23696288
75	I	4	Sample_recovery	84.74861103
76	I	0	Sample_recovery	76.88636810
77	I	0	Sample_recovery	82.91399970
78	I	0	Sample_recovery	93.40327420
79	I	0	Sample_recovery	83.06387121
80	I	0	Sample_recovery	78.98044680
81	I	0	Sample_recovery	91.53725058
82	I	0	Sample_recovery	100.00000439
83	I	0	Sample_recovery	95.53404289
84	I	0	Sample_recovery	91.48744173
85	I	0	Sample_recovery	59.97296843
86	I	0	Sample_recovery	92.93553505
87	I	0	Sample_recovery	97.16616477
88	I	0	Sample_recovery	99.87519731
89	I	0	Sample_recovery	85.54553801
90	I	0	Sample_recovery	82.34798281
91	I	0	Sample_recovery	96.60641331
92	I	1	Sample_recovery	87.30398877
93	I	4	Sample_recovery	100.00000229
94	I	4	Sample_recovery	98.24981282
95	I	0	Sample_recovery	94.40822791
96	I	4	Sample_recovery	96.63986215
97	I	4	Sample_recovery	97.28028801
98	I	2	Sample_recovery	100.00000851
99	I	2	Sample_recovery	96.82369964
100	I	3	Sample_recovery	95.04831427
101	I	1	Sample_recovery	97.29870400
102	I	4	Sample_recovery	100.00000828
103	I	4	Sample_recovery	99.29273102
104	I	4	Sample_recovery	99.83287270
105	I	4	Sample_recovery	80.66540899
106	I	4	Sample_recovery	97.16327216
107	I	4	Sample_recovery	87.02024391
108	I	4	Sample_recovery	92.27286183
109	I	4	Sample_recovery	97.10396460
110	I	4	Sample_recovery	97.85061014
111	I	4	Sample_recovery	90.19303142
112	I	3	Sample_recovery	80.38565302
113	I	4	Sample_recovery	74.06496996
114	I	4	Sample_recovery	55.24615192
115	I	4	Sample_recovery	93.58796779
116	I	4	Sample_recovery	98.55952176
117	I	2	Sample_recovery	97.29568395
118	I	4	Sample_recovery	98.56244114
119	I	4	Sample_recovery	91.69600162
120	I	1	Sample_recovery	87.88420093
121	I	4	Sample_recovery	100.00000604
122	I	4	Sample_recovery	94.37687736
123	I	4	Sample_recovery	84.92620787
124	I	4	Sample_recovery	92.02681003
125	I	0	Sample_recovery	99.11365675
126	I	4	Sample_recovery	98.85440740
127	I	4	Sample_recovery	92.99329967
128	I	4	Sample_recovery	91.71999502
129	I	4	Sample_recovery	91.60827811
130	I	4	Sample_recovery	91.30062143
131	I	4	Sample_recovery	94.07881930
