species	type	location	rxn	time
1	I	4	Sample_recovery	69.79029916
2	I	3	Sample_recovery	99.37468739
3	I	4	Sample_recovery	100.00000065
4	I	2	Sample_recovery	100.00000762
5	I	3	Sample_recovery	100.00000851
6	I	4	Sample_recovery	89.20434845
7	I	4	Sample_recovery	91.27801074
8	I	4	Sample_recovery	100.00000532
9	I	1	Sample_recovery	100.00000128
10	I	4	Sample_recovery	100.00000200
11	I	4	Sample_recovery	90.33157929
12	I	2	Sample_recovery	100.00000386
13	I	4	Sample_recovery	85.71028085
14	I	2	Sample_recovery	100.00000566
15	I	4	Sample_recovery	91.34551954
16	I	4	Sample_recovery	100.00000814
17	I	4	Sample_recovery	89.17483902
18	I	4	Sample_recovery	100.00000374
19	I	4	Sample_recovery	99.20420993
20	I	4	Sample_recovery	100.00000321
21	I	4	Sample_recovery	100.00000968
22	I	4	Sample_recovery	100.00000222
23	I	1	Sample_recovery	100.00000745
24	I	0	Sample_recovery	100.00000936
25	I	1	Sample_recovery	100.00000414
26	I	1	Sample_recovery	100.00000622
27	I	1	Sample_recovery	100.00000490
28	I	1	Sample_recovery	100.00000550
29	I	2	Sample_recovery	99.10563129
30	I	1	Sample_recovery	100.00000386
31	I	3	Sample_recovery	96.75861983
32	I	3	Sample_recovery	100.00000494
33	I	0	Sample_recovery	70.78365451
34	I	1	Sample_recovery	86.93883473
35	I	1	Sample_recovery	100.00000438
36	I	1	Sample_recovery	91.38231494
37	I	1	Sample_recovery	100.00000116
38	I	1	Sample_recovery	93.52227222
39	I	1	Sample_recovery	100.00000189
40	I	1	Sample_recovery	96.07655271
41	I	1	Sample_recovery	98.16664621
42	I	1	Sample_recovery	68.79728247
43	I	1	Sample_recovery	100.00000677
44	I	1	Sample_recovery	88.72840698
45	I	0	Sample_recovery	100.00000473
46	I	0	Sample_recovery	98.54447444
47	I	0	Sample_recovery	100.00000240
48	I	2	Sample_recovery	76.16260779
49	I	1	Sample_recovery	100.00000874
50	I	1	Sample_recovery	83.88282609
51	I	1	Sample_recovery	100.00000330
52	I	0	Sample_recovery	94.85179843
53	I	0	Sample_recovery	100.00000296
54	I	1	Sample_recovery	93.80600577
55	I	0	Sample_recovery	95.89033030
56	I	1	Sample_recovery	100.00000557
57	I	1	Sample_recovery	99.26653856
58	I	2	Sample_recovery	100.00000308
59	I	1	Sample_recovery	100.00000614
60	I	1	Sample_recovery	100.00000543
61	I	2	Sample_recovery	100.00000061
62	I	1	Sample_recovery	70.29110225
63	I	1	Sample_recovery	100.00000098
64	I	1	Sample_recovery	100.00000612
65	I	1	Sample_recovery	100.00000672
66	I	0	Sample_recovery	99.92967018
67	I	2	Sample_recovery	100.00000322
68	I	1	Sample_recovery	100.00000990
69	I	1	Sample_recovery	100.00000370
70	I	1	Sample_recovery	96.08429906
71	I	3	Sample_recovery	100.00000254
72	I	1	Sample_recovery	100.00000637
73	I	0	Sample_recovery	100.00000625
74	I	3	Sample_recovery	100.00000645
75	I	1	Sample_recovery	66.87830313
76	I	1	Sample_recovery	100.00000191
77	I	3	Sample_recovery	100.00000522
78	I	4	Sample_recovery	100.00000772
