species	type	location	rxn	time
1	I	0	Sample_recovery	70.44937993
2	I	0	Sample_recovery	92.66382620
3	I	4	Sample_recovery	100.00000558
4	I	0	Sample_recovery	43.36466688
5	I	3	Sample_recovery	54.29241155
6	I	4	Sample_recovery	87.00805281
7	I	1	Sample_recovery	85.50729814
8	I	0	Sample_recovery	21.74474585
9	I	0	Sample_recovery	68.08289452
10	I	0	Sample_recovery	95.25971147
11	I	0	Sample_recovery	91.39887256
12	I	0	Sample_recovery	80.66279686
13	I	0	Sample_recovery	73.46175806
14	I	4	Sample_recovery	92.52021552
15	I	4	Sample_recovery	93.97684690
16	I	0	Sample_recovery	77.38908046
17	I	0	Sample_recovery	90.23660686
18	I	0	Sample_recovery	74.95323987
19	I	0	Sample_recovery	81.89468197
20	I	0	Sample_recovery	78.15898237
21	I	0	Sample_recovery	92.59106951
22	I	0	Sample_recovery	71.29027017
23	I	0	Sample_recovery	100.00000702
24	I	0	Sample_recovery	94.91704345
25	I	1	Sample_recovery	100.00000445
26	I	0	Sample_recovery	88.26525648
27	I	0	Sample_recovery	86.22831401
28	I	0	Sample_recovery	98.83666597
29	I	0	Sample_recovery	100.00000260
30	I	0	Sample_recovery	81.48202420
31	I	0	Sample_recovery	93.92460252
32	I	3	Sample_recovery	89.11326357
33	I	4	Sample_recovery	93.18690419
34	I	4	Sample_recovery	94.19280471
35	I	4	Sample_recovery	73.06794422
36	I	4	Sample_recovery	97.30294830
37	I	2	Sample_recovery	81.07814917
38	I	2	Sample_recovery	75.83646546
39	I	4	Sample_recovery	94.78200188
40	I	1	Sample_recovery	84.12338185
41	I	0	Sample_recovery	92.21096314
42	I	2	Sample_recovery	100.00000443
43	I	2	Sample_recovery	88.60065145
44	I	0	Sample_recovery	88.94125357
45	I	0	Sample_recovery	94.62030622
46	I	0	Sample_recovery	61.48886789
47	I	4	Sample_recovery	93.45754426
48	I	0	Sample_recovery	100.00000723
49	I	0	Sample_recovery	82.22338881
50	I	0	Sample_recovery	99.11992284
51	I	0	Sample_recovery	47.87786327
52	I	3	Sample_recovery	82.65185571
53	I	0	Sample_recovery	78.52971981
54	I	0	Sample_recovery	99.75861344
55	I	0	Sample_recovery	100.00000477
56	I	0	Sample_recovery	97.82103005
57	I	0	Sample_recovery	94.80149090
58	I	2	Sample_recovery	100.00000341
59	I	0	Sample_recovery	100.00000652
60	I	4	Sample_recovery	90.75528327
61	I	3	Sample_recovery	67.43618860
62	I	3	Sample_recovery	73.56535461
63	I	4	Sample_recovery	87.55938254
64	I	1	Sample_recovery	83.34127896
65	I	0	Sample_recovery	98.74972388
66	I	0	Sample_recovery	91.12391958
67	I	0	Sample_recovery	89.85082869
68	I	4	Sample_recovery	80.81032617
69	I	2	Sample_recovery	79.97813965
70	I	0	Sample_recovery	94.02918504
71	I	1	Sample_recovery	93.46522671
72	I	0	Sample_recovery	84.94133179
73	I	0	Sample_recovery	40.37840567
74	I	4	Sample_recovery	72.82580301
75	I	0	Sample_recovery	73.40546052
76	I	0	Sample_recovery	60.09859183
77	I	0	Sample_recovery	78.63070434
78	I	0	Sample_recovery	100.00000873
79	I	0	Sample_recovery	88.49279851
80	I	0	Sample_recovery	92.65584249
81	I	0	Sample_recovery	98.43192746
82	I	0	Sample_recovery	83.51529613
83	I	0	Sample_recovery	98.18304885
84	I	0	Sample_recovery	80.02773661
85	I	2	Sample_recovery	97.71166866
86	I	4	Sample_recovery	86.88306792
87	I	2	Sample_recovery	94.27749714
88	I	2	Sample_recovery	75.22930371
89	I	4	Sample_recovery	100.00000000
90	I	4	Sample_recovery	93.00493308
