species	type	location	rxn	time
1	I	6	Sample_recovery	94.90640678
2	I	4	Sample_recovery	98.99139045
3	I	9	Sample_recovery	100.00000778
4	I	9	Sample_recovery	87.53536416
5	I	9	Sample_recovery	82.79790685
6	I	9	Sample_recovery	80.92533715
7	I	9	Sample_recovery	65.47195298
8	I	9	Sample_recovery	82.03815478
9	I	9	Sample_recovery	100.00000042
10	I	9	Sample_recovery	59.16727663
11	I	9	Sample_recovery	100.00000871
12	I	9	Sample_recovery	98.45622830
13	I	9	Sample_recovery	78.05810293
14	I	9	Sample_recovery	91.08432472
15	I	3	Sample_recovery	83.06129377
16	I	9	Sample_recovery	70.17876485
17	I	6	Sample_recovery	99.71959681
18	I	6	Sample_recovery	93.72795728
19	I	9	Sample_recovery	99.22811392
20	I	9	Sample_recovery	98.15294342
21	I	3	Sample_recovery	100.00000301
22	I	3	Sample_recovery	82.76523747
23	I	8	Sample_recovery	75.35578259
24	I	9	Sample_recovery	70.19804373
25	I	1	Sample_recovery	100.00000747
26	I	9	Sample_recovery	100.00000940
27	I	9	Sample_recovery	99.19252070
28	I	9	Sample_recovery	81.30956378
29	I	9	Sample_recovery	91.25528106
30	I	9	Sample_recovery	72.21419700
31	I	3	Sample_recovery	93.40642361
32	I	9	Sample_recovery	99.97297281
33	I	7	Sample_recovery	99.34068648
34	I	7	Sample_recovery	98.40935692
35	I	3	Sample_recovery	70.78522666
36	I	4	Sample_recovery	98.79065362
37	I	5	Sample_recovery	100.00000687
38	I	1	Sample_recovery	94.61828171
39	I	9	Sample_recovery	100.00000413
40	I	9	Sample_recovery	90.24685745
41	I	9	Sample_recovery	97.94916860
42	I	9	Sample_recovery	94.26872600
43	I	3	Sample_recovery	93.72476247
44	I	2	Sample_recovery	83.77301297
45	I	0	Sample_recovery	99.77867975
46	I	4	Sample_recovery	89.12219301
47	I	7	Sample_recovery	72.12823344
48	I	7	Sample_recovery	69.11814089
49	I	9	Sample_recovery	66.42006514
50	I	9	Sample_recovery	80.87179434
51	I	8	Sample_recovery	90.70703119
52	I	8	Sample_recovery	82.42519460
53	I	8	Sample_recovery	75.73987851
54	I	9	Sample_recovery	80.01952438
55	I	9	Sample_recovery	74.17189907
56	I	9	Sample_recovery	88.46640451
57	I	0	Sample_recovery	96.63025611
58	I	9	Sample_recovery	100.00000339
59	I	7	Sample_recovery	85.01580557
60	I	7	Sample_recovery	99.60106325
61	I	9	Sample_recovery	98.93729097
62	I	9	Sample_recovery	92.96679060
63	I	9	Sample_recovery	84.65318254
64	I	9	Sample_recovery	65.92537607
65	I	9	Sample_recovery	86.68376677
66	I	9	Sample_recovery	100.00000798
67	I	7	Sample_recovery	81.20067082
68	I	1	Sample_recovery	89.87319111
69	I	1	Sample_recovery	89.74286857
70	I	2	Sample_recovery	91.03262624
71	I	2	Sample_recovery	99.78203211
72	I	2	Sample_recovery	88.11255608
73	I	2	Sample_recovery	99.20434108
74	I	2	Sample_recovery	80.19496399
75	I	4	Sample_recovery	93.45664992
76	I	4	Sample_recovery	99.98556251
77	I	2	Sample_recovery	81.54871768
78	I	3	Sample_recovery	84.56502004
79	I	5	Sample_recovery	94.25942853
80	I	2	Sample_recovery	76.93506604
81	I	2	Sample_recovery	98.29520818
82	I	9	Sample_recovery	91.18804105
83	I	4	Sample_recovery	88.06293019
84	I	4	Sample_recovery	87.30406324
85	I	7	Sample_recovery	94.32263092
