species	type	location	rxn	time
1	I	5	Sample_recovery	100.00000237
2	I	8	Sample_recovery	91.28456081
3	I	6	Sample_recovery	82.34599595
4	I	6	Sample_recovery	45.30433089
5	I	6	Sample_recovery	93.40609432
6	I	1	Sample_recovery	91.35759899
7	I	8	Sample_recovery	99.74361557
8	I	0	Sample_recovery	88.82394623
9	I	6	Sample_recovery	80.11773429
10	I	3	Sample_recovery	100.00000323
11	I	4	Sample_recovery	96.61532396
12	I	9	Sample_recovery	93.51563120
13	I	9	Sample_recovery	97.63616089
14	I	6	Sample_recovery	100.00000610
15	I	6	Sample_recovery	97.93038133
16	I	7	Sample_recovery	87.48694815
17	I	9	Sample_recovery	97.37953705
18	I	3	Sample_recovery	100.00000081
19	I	0	Sample_recovery	95.71208274
20	I	6	Sample_recovery	95.02083713
21	I	5	Sample_recovery	63.09553856
22	I	6	Sample_recovery	85.96085208
23	I	6	Sample_recovery	100.00000335
24	I	4	Sample_recovery	100.00000991
25	I	1	Sample_recovery	96.00111201
26	I	4	Sample_recovery	77.36883598
27	I	4	Sample_recovery	92.42437350
28	I	5	Sample_recovery	70.49677738
29	I	9	Sample_recovery	96.18608267
30	I	6	Sample_recovery	98.67658059
31	I	6	Sample_recovery	85.49578952
32	I	6	Sample_recovery	99.68134687
33	I	6	Sample_recovery	80.12824381
34	I	0	Sample_recovery	90.78011524
35	I	7	Sample_recovery	100.00000085
36	I	5	Sample_recovery	94.57954935
37	I	5	Sample_recovery	98.12525174
38	I	6	Sample_recovery	100.00000447
39	I	9	Sample_recovery	100.00000279
40	I	6	Sample_recovery	89.18815485
41	I	6	Sample_recovery	64.11863925
42	I	8	Sample_recovery	96.49210503
43	I	6	Sample_recovery	95.80892874
44	I	6	Sample_recovery	98.23553953
45	I	6	Sample_recovery	100.00000896
46	I	7	Sample_recovery	99.00049725
47	I	3	Sample_recovery	100.00000157
48	I	1	Sample_recovery	82.62202533
49	I	1	Sample_recovery	98.44031492
50	I	5	Sample_recovery	100.00000341
51	I	5	Sample_recovery	85.09582839
52	I	2	Sample_recovery	100.00000849
53	I	4	Sample_recovery	100.00000219
54	I	4	Sample_recovery	93.82568874
55	I	5	Sample_recovery	95.51152861
