species	type	location	rxn	time
1	I	9	Sample_recovery	100.00000380
2	I	5	Sample_recovery	100.00000330
3	I	6	Sample_recovery	55.46723383
4	I	6	Sample_recovery	86.35882433
5	I	3	Sample_recovery	75.80594676
6	I	4	Sample_recovery	91.40850767
7	I	6	Sample_recovery	99.97421476
8	I	5	Sample_recovery	67.18615578
9	I	3	Sample_recovery	95.67421702
10	I	0	Sample_recovery	91.87901927
11	I	6	Sample_recovery	95.10119600
12	I	5	Sample_recovery	70.26692604
13	I	5	Sample_recovery	74.63815194
14	I	5	Sample_recovery	62.81924069
15	I	7	Sample_recovery	100.00000241
16	I	6	Sample_recovery	98.58197183
17	I	5	Sample_recovery	95.78402039
18	I	3	Sample_recovery	100.00000101
19	I	4	Sample_recovery	100.00000032
20	I	7	Sample_recovery	70.12769786
21	I	5	Sample_recovery	85.77409014
22	I	1	Sample_recovery	44.20360340
23	I	1	Sample_recovery	83.88175117
24	I	2	Sample_recovery	100.00000511
25	I	4	Sample_recovery	100.00000780
26	I	4	Sample_recovery	93.87780290
27	I	2	Sample_recovery	96.29837499
28	I	1	Sample_recovery	84.70717795
29	I	5	Sample_recovery	99.34393721
30	I	5	Sample_recovery	97.49027876
31	I	1	Sample_recovery	72.14446580
32	I	1	Sample_recovery	78.00741033
33	I	1	Sample_recovery	100.00000767
34	I	3	Sample_recovery	100.00000456
35	I	8	Sample_recovery	99.58005431
36	I	9	Sample_recovery	61.21597295
37	I	5	Sample_recovery	92.29067933
38	I	2	Sample_recovery	77.73280063
39	I	6	Sample_recovery	94.29633989
40	I	5	Sample_recovery	87.63763085
41	I	5	Sample_recovery	95.88266334
42	I	5	Sample_recovery	99.91345872
43	I	8	Sample_recovery	99.95099562
44	I	7	Sample_recovery	44.65218705
45	I	6	Sample_recovery	95.78298133
46	I	0	Sample_recovery	93.26329054
47	I	0	Sample_recovery	98.73506369
48	I	1	Sample_recovery	100.00000441
49	I	4	Sample_recovery	97.24470179
50	I	1	Sample_recovery	100.00000711
