species	type	location	rxn	time
1	I	5	Sample_recovery	91.62969538
2	I	5	Sample_recovery	100.00000974
3	I	5	Sample_recovery	100.00000465
4	I	8	Sample_recovery	100.00000468
5	I	5	Sample_recovery	100.00000440
6	I	5	Sample_recovery	92.74797648
7	I	5	Sample_recovery	100.00000290
8	I	7	Sample_recovery	100.00000133
9	I	5	Sample_recovery	90.03856164
10	I	5	Sample_recovery	100.00000384
11	I	5	Sample_recovery	100.00000491
12	I	5	Sample_recovery	87.55109657
13	I	5	Sample_recovery	94.94073973
14	I	5	Sample_recovery	97.16142122
15	I	6	Sample_recovery	98.30177185
16	I	5	Sample_recovery	100.00000694
17	I	5	Sample_recovery	93.58725111
18	I	5	Sample_recovery	63.62582123
19	I	5	Sample_recovery	100.00000773
20	I	5	Sample_recovery	100.00000430
21	I	5	Sample_recovery	100.00000987
22	I	4	Sample_recovery	100.00000638
23	I	1	Sample_recovery	100.00000560
24	I	5	Sample_recovery	99.05993336
25	I	5	Sample_recovery	90.15906389
26	I	5	Sample_recovery	98.69310937
27	I	5	Sample_recovery	100.00000191
28	I	5	Sample_recovery	100.00000648
29	I	5	Sample_recovery	100.00000532
30	I	5	Sample_recovery	100.00000666
31	I	5	Sample_recovery	100.00000163
32	I	5	Sample_recovery	88.22988160
33	I	5	Sample_recovery	75.80892751
34	I	5	Sample_recovery	100.00000910
35	I	5	Sample_recovery	99.87537627
36	I	4	Sample_recovery	100.00000300
37	I	5	Sample_recovery	100.00000344
38	I	5	Sample_recovery	100.00000617
39	I	5	Sample_recovery	100.00000938
40	I	0	Sample_recovery	100.00000140
41	I	5	Sample_recovery	100.00000473
42	I	5	Sample_recovery	98.91819116
43	I	5	Sample_recovery	100.00000665
44	I	5	Sample_recovery	100.00000932
45	I	8	Sample_recovery	100.00000711
46	I	2	Sample_recovery	100.00000312
47	I	2	Sample_recovery	100.00000554
48	I	7	Sample_recovery	100.00000106
49	I	2	Sample_recovery	84.61371698
50	I	5	Sample_recovery	100.00000815
51	I	5	Sample_recovery	100.00000774
52	I	5	Sample_recovery	96.42825769
53	I	5	Sample_recovery	100.00000668
54	I	2	Sample_recovery	100.00000815
55	I	5	Sample_recovery	100.00000149
56	I	5	Sample_recovery	100.00000315
57	I	5	Sample_recovery	100.00000885
58	I	5	Sample_recovery	100.00000491
59	I	6	Sample_recovery	100.00000660
60	I	5	Sample_recovery	100.00000361
61	I	5	Sample_recovery	100.00000360
62	I	5	Sample_recovery	100.00000208
63	I	6	Sample_recovery	96.51818041
64	I	5	Sample_recovery	100.00000676
65	I	1	Sample_recovery	85.95898215
66	I	5	Sample_recovery	100.00000420
67	I	9	Sample_recovery	100.00000666
68	I	5	Sample_recovery	100.00000726
69	I	5	Sample_recovery	100.00000422
70	I	5	Sample_recovery	100.00000972
71	I	5	Sample_recovery	100.00000951
72	I	8	Sample_recovery	100.00000655
73	I	3	Sample_recovery	98.85940526
74	I	7	Sample_recovery	95.48945364
75	I	3	Sample_recovery	100.00000593
76	I	5	Sample_recovery	97.25764058
77	I	3	Sample_recovery	100.00000279
78	I	0	Sample_recovery	100.00000413
79	I	5	Sample_recovery	100.00000378
80	I	5	Sample_recovery	100.00000477
81	I	8	Sample_recovery	100.00000563
82	I	6	Sample_recovery	100.00000500
83	I	8	Sample_recovery	100.00000612
