species	type	location	rxn	time
1	I	7	Sample_recovery	80.32750587
2	I	5	Sample_recovery	100.00000397
3	I	2	Sample_recovery	100.00000297
4	I	2	Sample_recovery	84.46192484
5	I	2	Sample_recovery	87.70415113
6	I	2	Sample_recovery	97.05415270
7	I	2	Sample_recovery	87.87847182
8	I	8	Sample_recovery	69.25399929
9	I	2	Sample_recovery	95.84179261
10	I	2	Sample_recovery	68.53533036
11	I	1	Sample_recovery	94.02696397
12	I	2	Sample_recovery	76.40111695
13	I	8	Sample_recovery	100.00000433
14	I	2	Sample_recovery	84.75647496
15	I	2	Sample_recovery	100.00000506
16	I	2	Sample_recovery	100.00000039
17	I	2	Sample_recovery	100.00000478
18	I	2	Sample_recovery	87.72890216
19	I	2	Sample_recovery	95.57640931
20	I	2	Sample_recovery	96.32869710
21	I	9	Sample_recovery	92.93768638
22	I	2	Sample_recovery	58.74569786
23	I	4	Sample_recovery	80.38347526
24	I	2	Sample_recovery	92.26180071
