species	type	location	rxn	time
1	I	8	Sample_recovery	100.00000131
2	I	8	Sample_recovery	99.77954490
3	I	8	Sample_recovery	97.52536449
4	I	8	Sample_recovery	100.00000286
5	I	8	Sample_recovery	100.00000786
6	I	8	Sample_recovery	93.08099546
7	I	8	Sample_recovery	100.00000760
8	I	8	Sample_recovery	100.00000624
9	I	8	Sample_recovery	78.14065895
10	I	8	Sample_recovery	100.00000810
11	I	8	Sample_recovery	100.00000859
12	I	8	Sample_recovery	100.00000472
13	I	8	Sample_recovery	100.00000529
14	I	8	Sample_recovery	99.00178662
15	I	8	Sample_recovery	95.54357486
16	I	8	Sample_recovery	100.00000830
17	I	8	Sample_recovery	93.74811741
18	I	8	Sample_recovery	81.45430207
19	I	8	Sample_recovery	78.89293184
20	I	6	Sample_recovery	98.80565764
21	I	8	Sample_recovery	91.94833481
22	I	8	Sample_recovery	79.41209188
23	I	8	Sample_recovery	86.12447797
24	I	5	Sample_recovery	94.48740757
25	I	8	Sample_recovery	100.00000651
26	I	8	Sample_recovery	100.00000724
27	I	8	Sample_recovery	100.00000589
28	I	8	Sample_recovery	82.38125934
29	I	8	Sample_recovery	95.49679466
30	I	8	Sample_recovery	100.00000495
31	I	8	Sample_recovery	100.00000303
32	I	8	Sample_recovery	93.17140332
33	I	8	Sample_recovery	91.55054004
34	I	8	Sample_recovery	82.73198740
35	I	8	Sample_recovery	100.00000170
36	I	8	Sample_recovery	96.75835121
37	I	8	Sample_recovery	90.55671847
38	I	7	Sample_recovery	99.70081025
39	I	8	Sample_recovery	92.71777440
40	I	8	Sample_recovery	100.00000938
41	I	8	Sample_recovery	100.00000531
42	I	8	Sample_recovery	94.81883597
43	I	4	Sample_recovery	100.00000374
44	I	8	Sample_recovery	100.00000795
45	I	8	Sample_recovery	99.74079798
46	I	8	Sample_recovery	80.84446055
47	I	8	Sample_recovery	94.24307552
48	I	8	Sample_recovery	99.99946912
49	I	8	Sample_recovery	73.42487317
50	I	8	Sample_recovery	100.00000179
51	I	8	Sample_recovery	97.21832107
52	I	8	Sample_recovery	89.80283891
53	I	8	Sample_recovery	90.87321870
54	I	8	Sample_recovery	98.98843741
55	I	8	Sample_recovery	76.03077145
56	I	8	Sample_recovery	96.14097657
57	I	8	Sample_recovery	100.00000689
58	I	8	Sample_recovery	91.22456935
59	I	8	Sample_recovery	100.00000254
60	I	8	Sample_recovery	99.38728313
61	I	8	Sample_recovery	87.83673261
62	I	8	Sample_recovery	99.42739351
63	I	8	Sample_recovery	98.03936413
64	I	8	Sample_recovery	100.00000578
65	I	8	Sample_recovery	99.06215037
66	I	8	Sample_recovery	89.29323712
67	I	8	Sample_recovery	52.59471209
68	I	8	Sample_recovery	100.00000549
69	I	8	Sample_recovery	100.00000459
70	I	8	Sample_recovery	100.00000855
71	I	8	Sample_recovery	64.04934257
72	I	8	Sample_recovery	86.65262025
73	I	8	Sample_recovery	94.73953229
74	I	5	Sample_recovery	100.00000622
75	I	8	Sample_recovery	79.19719799
76	I	8	Sample_recovery	100.00000563
77	I	8	Sample_recovery	99.63216880
78	I	3	Sample_recovery	100.00000313
79	I	8	Sample_recovery	59.59863217
80	I	8	Sample_recovery	79.54107326
81	I	8	Sample_recovery	100.00000320
82	I	8	Sample_recovery	89.33666315
83	I	8	Sample_recovery	100.00000638
84	I	8	Sample_recovery	76.49335030
85	I	8	Sample_recovery	76.64618401
86	I	8	Sample_recovery	71.35516936
87	I	8	Sample_recovery	94.58933388
88	I	8	Sample_recovery	100.00000594
89	I	8	Sample_recovery	93.50750113
90	I	8	Sample_recovery	99.99623424
91	I	8	Sample_recovery	100.00000981
92	I	8	Sample_recovery	76.64461979
93	I	8	Sample_recovery	100.00000850
94	I	1	Sample_recovery	100.00000004
95	I	8	Sample_recovery	91.25085977
96	I	8	Sample_recovery	67.15833167
97	I	8	Sample_recovery	86.88846554
98	I	8	Sample_recovery	100.00000596
99	I	8	Sample_recovery	100.00000537
100	I	8	Sample_recovery	92.27158052
101	I	8	Sample_recovery	99.91546947
102	I	8	Sample_recovery	100.00000721
103	I	8	Sample_recovery	92.75649529
104	I	8	Sample_recovery	100.00000455
105	I	3	Sample_recovery	80.68229695
106	I	2	Sample_recovery	96.01263716
107	I	8	Sample_recovery	100.00000232
108	I	8	Sample_recovery	69.54237504
109	I	8	Sample_recovery	97.67341926
110	I	8	Sample_recovery	100.00000270
111	I	8	Sample_recovery	100.00000584
112	I	8	Sample_recovery	88.18393996
113	I	8	Sample_recovery	80.07509901
