species	type	location	rxn	time
1	I	9	Sample_recovery	82.90503668
2	I	2	Sample_recovery	97.79445223
3	I	2	Sample_recovery	94.88751288
4	I	2	Sample_recovery	100.00000174
5	I	2	Sample_recovery	96.32686157
6	I	4	Sample_recovery	93.96418797
7	I	0	Sample_recovery	95.81734052
8	I	0	Sample_recovery	100.00000482
9	I	6	Sample_recovery	97.24492144
10	I	6	Sample_recovery	94.02268069
11	I	6	Sample_recovery	100.00000910
12	I	8	Sample_recovery	82.38293635
13	I	5	Sample_recovery	77.50919937
14	I	0	Sample_recovery	76.30302027
15	I	7	Sample_recovery	98.23893434
16	I	7	Sample_recovery	78.07971621
17	I	7	Sample_recovery	93.73036156
18	I	7	Sample_recovery	69.39385543
19	I	1	Sample_recovery	98.45834975
20	I	6	Sample_recovery	100.00000423
21	I	2	Sample_recovery	94.08147473
22	I	7	Sample_recovery	88.89750343
23	I	7	Sample_recovery	78.89338255
24	I	2	Sample_recovery	87.31409368
25	I	0	Sample_recovery	94.27485559
26	I	0	Sample_recovery	82.13013665
27	I	0	Sample_recovery	96.05741245
28	I	0	Sample_recovery	97.61756723
29	I	7	Sample_recovery	94.22253851
30	I	7	Sample_recovery	75.16732024
31	I	2	Sample_recovery	96.06942709
32	I	7	Sample_recovery	100.00000291
33	I	7	Sample_recovery	86.31148448
34	I	8	Sample_recovery	97.70520383
35	I	7	Sample_recovery	98.04317329
36	I	7	Sample_recovery	80.28311255
37	I	3	Sample_recovery	89.07131706
38	I	3	Sample_recovery	96.44932579
39	I	3	Sample_recovery	95.53246067
40	I	0	Sample_recovery	87.98938837
41	I	7	Sample_recovery	87.20389404
42	I	7	Sample_recovery	89.63502348
43	I	2	Sample_recovery	98.14395988
44	I	7	Sample_recovery	79.31519350
45	I	6	Sample_recovery	100.00000391
46	I	7	Sample_recovery	74.19854109
47	I	3	Sample_recovery	71.68302399
48	I	7	Sample_recovery	76.04579080
49	I	4	Sample_recovery	79.20859630
50	I	0	Sample_recovery	94.75820119
51	I	6	Sample_recovery	100.00000413
52	I	7	Sample_recovery	88.55752862
53	I	6	Sample_recovery	85.75703846
54	I	7	Sample_recovery	97.82131745
55	I	7	Sample_recovery	88.82059956
56	I	6	Sample_recovery	100.00000843
57	I	7	Sample_recovery	79.26891039
58	I	7	Sample_recovery	96.22439696
59	I	5	Sample_recovery	78.72615237
60	I	6	Sample_recovery	92.15759984
61	I	5	Sample_recovery	95.11919581
62	I	3	Sample_recovery	95.20418405
63	I	4	Sample_recovery	100.00000098
64	I	4	Sample_recovery	34.09661349
65	I	6	Sample_recovery	80.17263964
66	I	0	Sample_recovery	87.95741226
67	I	0	Sample_recovery	81.99749331
68	I	4	Sample_recovery	81.57588421
69	I	0	Sample_recovery	77.93281873
70	I	0	Sample_recovery	93.12157875
71	I	0	Sample_recovery	85.67946848
72	I	5	Sample_recovery	91.33766467
73	I	0	Sample_recovery	91.05430764
74	I	6	Sample_recovery	85.98388263
75	I	1	Sample_recovery	100.00000679
76	I	4	Sample_recovery	90.40233021
77	I	4	Sample_recovery	97.17494866
78	I	2	Sample_recovery	95.36350382
79	I	4	Sample_recovery	77.10727437
80	I	4	Sample_recovery	99.12041445
81	I	2	Sample_recovery	95.55278455
82	I	1	Sample_recovery	92.88274728
83	I	1	Sample_recovery	99.37187733
84	I	1	Sample_recovery	92.71032890
85	I	4	Sample_recovery	98.34921059
86	I	4	Sample_recovery	84.37385387
87	I	6	Sample_recovery	99.56642166
88	I	0	Sample_recovery	99.90256606
89	I	3	Sample_recovery	98.61486011
90	I	4	Sample_recovery	95.21391669
91	I	0	Sample_recovery	95.55253124
92	I	0	Sample_recovery	100.00000108
93	I	4	Sample_recovery	88.60987981
94	I	4	Sample_recovery	85.36427931
95	I	0	Sample_recovery	99.21997260
