species	type	location	rxn	time
1	I	0	Sample_recovery	70.01249482
2	I	6	Sample_recovery	66.51793984
3	I	6	Sample_recovery	97.45003350
4	I	6	Sample_recovery	100.00000411
5	I	6	Sample_recovery	72.29201370
6	I	6	Sample_recovery	100.00000921
7	I	6	Sample_recovery	100.00000473
8	I	6	Sample_recovery	90.45947176
9	I	6	Sample_recovery	87.43747069
10	I	6	Sample_recovery	100.00000978
11	I	6	Sample_recovery	88.62839282
12	I	8	Sample_recovery	100.00000878
13	I	8	Sample_recovery	86.70867423
14	I	6	Sample_recovery	100.00000827
15	I	6	Sample_recovery	95.71924090
16	I	9	Sample_recovery	98.24502428
17	I	6	Sample_recovery	100.00000182
18	I	7	Sample_recovery	98.36909680
19	I	9	Sample_recovery	100.00000534
20	I	6	Sample_recovery	100.00000452
21	I	8	Sample_recovery	100.00000908
22	I	6	Sample_recovery	100.00000351
23	I	6	Sample_recovery	88.67949075
24	I	1	Sample_recovery	100.00000499
25	I	6	Sample_recovery	100.00000804
26	I	6	Sample_recovery	75.91622162
27	I	6	Sample_recovery	100.00000671
28	I	2	Sample_recovery	100.00000248
29	I	6	Sample_recovery	100.00000125
30	I	6	Sample_recovery	86.45471068
31	I	6	Sample_recovery	100.00000821
32	I	5	Sample_recovery	100.00000752
33	I	6	Sample_recovery	96.71258058
34	I	3	Sample_recovery	100.00000392
35	I	6	Sample_recovery	97.71272408
36	I	6	Sample_recovery	100.00000466
37	I	6	Sample_recovery	100.00000367
38	I	4	Sample_recovery	96.60762237
39	I	4	Sample_recovery	100.00000751
40	I	6	Sample_recovery	92.97140283
41	I	0	Sample_recovery	90.38761018
42	I	6	Sample_recovery	46.40623471
43	I	6	Sample_recovery	84.53073694
44	I	6	Sample_recovery	100.00000306
45	I	6	Sample_recovery	100.00000013
46	I	0	Sample_recovery	53.55671624
47	I	6	Sample_recovery	80.89264744
48	I	6	Sample_recovery	100.00000259
49	I	9	Sample_recovery	100.00000681
50	I	5	Sample_recovery	100.00000792
51	I	6	Sample_recovery	100.00000902
52	I	6	Sample_recovery	100.00000847
53	I	2	Sample_recovery	100.00000265
54	I	2	Sample_recovery	77.69892980
55	I	6	Sample_recovery	94.36611693
56	I	6	Sample_recovery	100.00000632
57	I	6	Sample_recovery	72.01027597
58	I	5	Sample_recovery	98.97175497
59	I	6	Sample_recovery	70.25664242
60	I	6	Sample_recovery	100.00000093
61	I	6	Sample_recovery	100.00000827
62	I	8	Sample_recovery	95.14028011
63	I	6	Sample_recovery	100.00000807
64	I	6	Sample_recovery	95.47672890
65	I	6	Sample_recovery	75.55487132
66	I	6	Sample_recovery	83.92403630
67	I	6	Sample_recovery	90.31078810
68	I	6	Sample_recovery	76.75208681
69	I	6	Sample_recovery	89.28967688
70	I	7	Sample_recovery	69.14050508
71	I	6	Sample_recovery	91.32013372
72	I	6	Sample_recovery	92.59471482
73	I	6	Sample_recovery	67.65970669
74	I	6	Sample_recovery	97.06537169
75	I	6	Sample_recovery	96.80401626
76	I	6	Sample_recovery	80.90534950
