species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000194
2	I	0	Sample_recovery	100.00000526
3	I	0	Sample_recovery	100.00000586
4	I	8	Sample_recovery	92.76525982
5	I	1	Sample_recovery	100.00000208
6	I	6	Sample_recovery	97.04843959
7	I	8	Sample_recovery	92.05876518
8	I	5	Sample_recovery	100.00000585
9	I	8	Sample_recovery	100.00000784
10	I	9	Sample_recovery	100.00000628
11	I	0	Sample_recovery	100.00000686
12	I	8	Sample_recovery	100.00000535
13	I	6	Sample_recovery	95.75505394
14	I	0	Sample_recovery	93.64225076
15	I	1	Sample_recovery	18.35094702
16	I	9	Sample_recovery	100.00000093
17	I	4	Sample_recovery	100.00000774
18	I	6	Sample_recovery	93.54778220
19	I	3	Sample_recovery	100.00000384
20	I	5	Sample_recovery	95.19160498
21	I	6	Sample_recovery	100.00000597
22	I	2	Sample_recovery	100.00000772
23	I	7	Sample_recovery	100.00000435
24	I	6	Sample_recovery	83.79445258
25	I	3	Sample_recovery	74.46503772
26	I	3	Sample_recovery	100.00000265
27	I	1	Sample_recovery	79.71483279
28	I	0	Sample_recovery	99.12387407
29	I	1	Sample_recovery	76.50289849
30	I	7	Sample_recovery	100.00000562
31	I	6	Sample_recovery	83.63393001
32	I	6	Sample_recovery	67.01906439
33	I	6	Sample_recovery	66.95677284
34	I	1	Sample_recovery	78.43505718
35	I	1	Sample_recovery	99.92414445
36	I	2	Sample_recovery	90.58798131
37	I	6	Sample_recovery	90.66162989
38	I	2	Sample_recovery	79.45882912
39	I	1	Sample_recovery	97.92103199
40	I	7	Sample_recovery	79.24558484
41	I	6	Sample_recovery	100.00000192
42	I	1	Sample_recovery	69.59888094
43	I	1	Sample_recovery	96.74398360
44	I	7	Sample_recovery	100.00000490
45	I	5	Sample_recovery	100.00000346
46	I	5	Sample_recovery	89.87779363
47	I	0	Sample_recovery	100.00000485
48	I	8	Sample_recovery	100.00000381
49	I	1	Sample_recovery	90.88581069
50	I	5	Sample_recovery	100.00000966
51	I	5	Sample_recovery	84.07448287
52	I	1	Sample_recovery	99.57279390
53	I	1	Sample_recovery	92.36325404
54	I	1	Sample_recovery	100.00000029
55	I	5	Sample_recovery	83.79386261
56	I	6	Sample_recovery	96.79847966
57	I	6	Sample_recovery	100.00000723
58	I	8	Sample_recovery	100.00000667
59	I	9	Sample_recovery	75.30588973
60	I	3	Sample_recovery	100.00000823
61	I	3	Sample_recovery	100.00000465
62	I	1	Sample_recovery	100.00000896
63	I	1	Sample_recovery	100.00000584
64	I	5	Sample_recovery	100.00000567
65	I	9	Sample_recovery	88.08437600
66	I	5	Sample_recovery	100.00000421
67	I	2	Sample_recovery	87.29324643
68	I	7	Sample_recovery	100.00000788
69	I	5	Sample_recovery	92.38415293
70	I	4	Sample_recovery	98.37105902
71	I	4	Sample_recovery	97.85603336
72	I	4	Sample_recovery	87.39905851
73	I	1	Sample_recovery	99.87317442
74	I	7	Sample_recovery	91.27533819
75	I	7	Sample_recovery	86.47933009
76	I	7	Sample_recovery	86.81286451
77	I	8	Sample_recovery	100.00000144
78	I	9	Sample_recovery	92.46725660
79	I	3	Sample_recovery	100.00000384
80	I	3	Sample_recovery	100.00000312
81	I	3	Sample_recovery	100.00000419
82	I	9	Sample_recovery	84.71177470
83	I	9	Sample_recovery	99.84593422
84	I	9	Sample_recovery	99.24985740
85	I	4	Sample_recovery	98.72578566
86	I	4	Sample_recovery	100.00000225
87	I	4	Sample_recovery	100.00000419
88	I	8	Sample_recovery	100.00000914
89	I	8	Sample_recovery	87.50917704
90	I	8	Sample_recovery	100.00000692
91	I	8	Sample_recovery	100.00000604
92	I	8	Sample_recovery	100.00000272
93	I	8	Sample_recovery	100.00000471
94	I	8	Sample_recovery	90.49974631
95	I	4	Sample_recovery	83.69729954
96	I	4	Sample_recovery	85.46502742
97	I	9	Sample_recovery	100.00000051
98	I	3	Sample_recovery	100.00000319
99	I	2	Sample_recovery	100.00000405
100	I	3	Sample_recovery	100.00000625
101	I	2	Sample_recovery	100.00000482
102	I	2	Sample_recovery	98.28610251
103	I	0	Sample_recovery	98.30771247
104	I	3	Sample_recovery	100.00000480
105	I	3	Sample_recovery	100.00000743
106	I	8	Sample_recovery	90.24929032
107	I	4	Sample_recovery	73.00576829
108	I	5	Sample_recovery	81.62653840
109	I	9	Sample_recovery	91.40151121
