species	type	location	rxn	time
1	I	8	Sample_recovery	100.00000088
2	I	8	Sample_recovery	59.19176459
3	I	8	Sample_recovery	56.76712356
4	I	0	Sample_recovery	94.09674899
5	I	1	Sample_recovery	82.95846739
6	I	5	Sample_recovery	72.15674117
7	I	5	Sample_recovery	34.52975370
8	I	1	Sample_recovery	82.89022561
9	I	1	Sample_recovery	88.00864187
10	I	5	Sample_recovery	30.91600299
11	I	6	Sample_recovery	87.02702692
12	I	3	Sample_recovery	97.51277309
13	I	0	Sample_recovery	100.00000700
14	I	5	Sample_recovery	77.10370977
15	I	6	Sample_recovery	86.31618316
16	I	6	Sample_recovery	96.95926208
17	I	6	Sample_recovery	71.75480718
18	I	5	Sample_recovery	81.82244152
19	I	5	Sample_recovery	98.08718856
20	I	5	Sample_recovery	91.39895779
