species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000564
2	I	4	Sample_recovery	100.00000703
3	I	4	Sample_recovery	100.00000808
4	I	1	Sample_recovery	100.00000295
5	I	1	Sample_recovery	100.00000222
6	I	1	Sample_recovery	96.14040854
7	I	5	Sample_recovery	100.00000169
8	I	1	Sample_recovery	100.00000020
9	I	2	Sample_recovery	100.00000278
10	I	2	Sample_recovery	100.00000475
11	I	4	Sample_recovery	100.00000392
12	I	8	Sample_recovery	100.00000239
13	I	8	Sample_recovery	95.90422495
14	I	1	Sample_recovery	100.00000695
15	I	3	Sample_recovery	93.36030525
16	I	5	Sample_recovery	100.00000729
17	I	2	Sample_recovery	100.00000346
18	I	2	Sample_recovery	100.00000828
19	I	2	Sample_recovery	100.00000527
20	I	2	Sample_recovery	100.00000156
21	I	2	Sample_recovery	100.00000277
22	I	2	Sample_recovery	100.00000172
23	I	2	Sample_recovery	100.00000833
24	I	5	Sample_recovery	71.48101829
25	I	3	Sample_recovery	100.00000702
26	I	5	Sample_recovery	100.00000879
27	I	3	Sample_recovery	91.38291180
28	I	5	Sample_recovery	99.22872678
29	I	3	Sample_recovery	100.00000514
30	I	6	Sample_recovery	100.00000673
31	I	3	Sample_recovery	72.66092076
32	I	3	Sample_recovery	100.00000503
33	I	3	Sample_recovery	100.00000969
34	I	4	Sample_recovery	96.39665174
35	I	3	Sample_recovery	100.00000099
36	I	5	Sample_recovery	100.00000244
37	I	6	Sample_recovery	100.00000395
38	I	0	Sample_recovery	100.00000886
39	I	6	Sample_recovery	100.00000636
40	I	2	Sample_recovery	100.00000418
41	I	2	Sample_recovery	100.00000648
42	I	4	Sample_recovery	100.00000228
43	I	2	Sample_recovery	100.00000292
44	I	2	Sample_recovery	100.00000440
45	I	2	Sample_recovery	96.93965800
46	I	3	Sample_recovery	100.00000833
47	I	3	Sample_recovery	100.00000523
48	I	3	Sample_recovery	100.00000896
49	I	3	Sample_recovery	100.00000761
