species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000295
2	I	2	Sample_recovery	100.00000326
3	I	4	Sample_recovery	100.00000042
4	I	4	Sample_recovery	100.00000410
5	I	3	Sample_recovery	100.00000753
6	I	7	Sample_recovery	100.00000768
7	I	3	Sample_recovery	90.67812368
8	I	4	Sample_recovery	100.00000905
9	I	3	Sample_recovery	100.00000134
10	I	8	Sample_recovery	94.62142369
11	I	7	Sample_recovery	100.00000311
12	I	1	Sample_recovery	95.64983702
13	I	0	Sample_recovery	100.00000426
14	I	4	Sample_recovery	100.00000267
15	I	5	Sample_recovery	100.00000840
16	I	0	Sample_recovery	100.00000581
17	I	4	Sample_recovery	100.00000432
18	I	9	Sample_recovery	100.00000914
19	I	3	Sample_recovery	100.00000889
20	I	2	Sample_recovery	95.18050774
21	I	4	Sample_recovery	93.65755502
22	I	0	Sample_recovery	86.90506347
23	I	0	Sample_recovery	100.00000802
24	I	6	Sample_recovery	100.00000945
25	I	1	Sample_recovery	100.00000583
26	I	9	Sample_recovery	100.00000005
27	I	0	Sample_recovery	98.60186142
28	I	2	Sample_recovery	86.55831299
29	I	1	Sample_recovery	100.00000640
30	I	4	Sample_recovery	100.00000351
31	I	2	Sample_recovery	87.46949004
32	I	3	Sample_recovery	100.00000453
33	I	8	Sample_recovery	81.42007709
34	I	8	Sample_recovery	100.00000461
35	I	0	Sample_recovery	100.00000071
36	I	4	Sample_recovery	100.00000371
37	I	8	Sample_recovery	100.00000081
38	I	4	Sample_recovery	100.00000004
39	I	5	Sample_recovery	86.21249533
40	I	5	Sample_recovery	100.00000399
41	I	5	Sample_recovery	100.00000223
42	I	6	Sample_recovery	100.00000740
43	I	4	Sample_recovery	100.00000999
44	I	7	Sample_recovery	100.00000611
45	I	1	Sample_recovery	100.00000476
46	I	0	Sample_recovery	88.44474105
47	I	2	Sample_recovery	93.27135515
48	I	1	Sample_recovery	100.00000224
49	I	4	Sample_recovery	100.00000835
50	I	1	Sample_recovery	100.00000596
51	I	1	Sample_recovery	92.51289933
52	I	8	Sample_recovery	100.00000369
53	I	7	Sample_recovery	98.05350678
54	I	7	Sample_recovery	100.00000865
55	I	7	Sample_recovery	91.01430225
56	I	7	Sample_recovery	100.00000191
57	I	9	Sample_recovery	99.35759420
58	I	0	Sample_recovery	90.44171342
59	I	7	Sample_recovery	87.84279520
60	I	6	Sample_recovery	100.00000082
61	I	0	Sample_recovery	100.00000287
62	I	0	Sample_recovery	100.00000224
63	I	7	Sample_recovery	88.84119647
64	I	7	Sample_recovery	100.00000731
65	I	9	Sample_recovery	100.00000279
66	I	3	Sample_recovery	100.00000677
67	I	0	Sample_recovery	100.00000870
68	I	4	Sample_recovery	100.00000349
69	I	4	Sample_recovery	84.80291731
70	I	5	Sample_recovery	100.00000314
71	I	6	Sample_recovery	100.00000602
72	I	6	Sample_recovery	97.80272701
73	I	9	Sample_recovery	100.00000411
74	I	1	Sample_recovery	100.00000520
75	I	6	Sample_recovery	100.00000801
76	I	6	Sample_recovery	100.00000978
77	I	0	Sample_recovery	98.03337784
78	I	3	Sample_recovery	88.62059619
79	I	3	Sample_recovery	92.49580259
80	I	4	Sample_recovery	100.00000202
81	I	4	Sample_recovery	100.00000820
82	I	8	Sample_recovery	100.00000582
83	I	7	Sample_recovery	100.00000847
84	I	1	Sample_recovery	100.00000103
85	I	1	Sample_recovery	100.00000912
86	I	6	Sample_recovery	100.00000958
87	I	9	Sample_recovery	98.89380902
88	I	9	Sample_recovery	100.00000056
89	I	5	Sample_recovery	100.00000439
90	I	0	Sample_recovery	100.00000373
91	I	9	Sample_recovery	100.00000106
92	I	1	Sample_recovery	100.00000370
93	I	8	Sample_recovery	100.00000923
94	I	8	Sample_recovery	75.86083688
95	I	4	Sample_recovery	100.00000232
96	I	9	Sample_recovery	95.10618253
97	I	8	Sample_recovery	100.00000022
98	I	9	Sample_recovery	100.00000776
99	I	8	Sample_recovery	100.00000167
100	I	2	Sample_recovery	100.00000220
101	I	3	Sample_recovery	100.00000466
102	I	5	Sample_recovery	88.52307644
103	I	7	Sample_recovery	95.85861961
104	I	9	Sample_recovery	100.00000241
105	I	5	Sample_recovery	100.00000021
106	I	8	Sample_recovery	100.00000532
107	I	3	Sample_recovery	100.00000190
108	I	8	Sample_recovery	98.86022022
109	I	5	Sample_recovery	99.36934422
110	I	3	Sample_recovery	100.00000283
111	I	4	Sample_recovery	100.00000972
112	I	8	Sample_recovery	100.00000007
113	I	9	Sample_recovery	99.45470512
114	I	4	Sample_recovery	100.00000795
115	I	6	Sample_recovery	97.38935144
116	I	0	Sample_recovery	100.00000408
117	I	1	Sample_recovery	100.00000068
118	I	1	Sample_recovery	100.00000089
