species	type	location	rxn	time
1	I	9	Sample_recovery	100.00000141
2	I	9	Sample_recovery	97.31282604
3	I	9	Sample_recovery	100.00000815
4	I	9	Sample_recovery	91.19167262
5	I	9	Sample_recovery	94.39543684
6	I	9	Sample_recovery	91.29352084
7	I	9	Sample_recovery	81.23631325
8	I	9	Sample_recovery	61.26068865
9	I	9	Sample_recovery	100.00000117
10	I	9	Sample_recovery	92.78382825
11	I	9	Sample_recovery	100.00000898
12	I	9	Sample_recovery	94.67555100
13	I	9	Sample_recovery	81.95011783
14	I	9	Sample_recovery	72.73448947
15	I	9	Sample_recovery	98.47386320
16	I	9	Sample_recovery	100.00000636
17	I	9	Sample_recovery	97.98339464
18	I	9	Sample_recovery	100.00000421
19	I	9	Sample_recovery	100.00000775
20	I	9	Sample_recovery	74.78010751
21	I	9	Sample_recovery	87.95588909
