extant_misspec_numloc_sim245.log.ancStates	.058	.763	.071	.050	.055
extant_misspec_numloc_sim252.log.ancStates	.005	.005	.981	.005	.002
extant_misspec_numloc_sim253.log.ancStates	.023	.005	.015	.941	.013
extant_misspec_numloc_sim258.log.ancStates	.039	.819	.026	.053	.061
extant_misspec_numloc_sim260.log.ancStates	.034	.101	.045	.789	.029
extant_misspec_numloc_sim261.log.ancStates	.007	.952	.013	.007	.018
extant_misspec_numloc_sim271.log.ancStates	.015	.010	.481	.478	.013
extant_misspec_numloc_sim272.log.ancStates	.981	.002	.005	.005	.005
extant_misspec_numloc_sim279.log.ancStates	.813	.050	.055	.034	.045
extant_misspec_numloc_sim282.log.ancStates	.085	.071	.093	.683	.066
extant_misspec_numloc_sim286.log.ancStates	.013	.968	.002	.007	.007
extant_misspec_numloc_sim287.log.ancStates	.002	.989	.002	.005	0
extant_misspec_numloc_sim289.log.ancStates	0	.005	0	.986	.007
extant_misspec_numloc_sim290.log.ancStates	.013	.021	.018	.930	.015
extant_misspec_numloc_sim291.log.ancStates	.018	.481	.446	.037	.015
extant_misspec_numloc_sim293.log.ancStates	.029	.093	.787	.031	.058
extant_misspec_numloc_sim300.log.ancStates	.960	.015	.005	.007	.010
extant_misspec_numloc_sim310.log.ancStates	.005	.986	0	.002	.005
extant_misspec_numloc_sim311.log.ancStates	.047	.031	.853	.029	.037
extant_misspec_numloc_sim318.log.ancStates	.007	.015	.013	.015	.946
extant_misspec_numloc_sim319.log.ancStates	.013	.925	.018	.026	.015
extant_misspec_numloc_sim320.log.ancStates	.018	.005	.946	.015	.013
extant_misspec_numloc_sim321.log.ancStates	.122	.093	.106	.087	.590
extant_misspec_numloc_sim328.log.ancStates	.002	.005	.010	.007	.973
extant_misspec_numloc_sim333.log.ancStates	0	1.000	0	0	0
extant_misspec_numloc_sim335.log.ancStates	0	0	.005	.989	.005
extant_misspec_numloc_sim340.log.ancStates	.015	.007	.960	.007	.007
extant_misspec_numloc_sim341.log.ancStates	0	.992	.005	0	.002
extant_misspec_numloc_sim343.log.ancStates	.050	.042	.055	.029	.821
extant_misspec_numloc_sim348.log.ancStates	.005	.005	.005	.018	.965
extant_misspec_numloc_sim353.log.ancStates	.015	.023	.029	.917	.013
extant_misspec_numloc_sim357.log.ancStates	.912	.026	.018	.029	.013
extant_misspec_numloc_sim358.log.ancStates	.037	.800	.050	.061	.050
extant_misspec_numloc_sim365.log.ancStates	.781	.063	.061	.053	.039
extant_misspec_numloc_sim366.log.ancStates	0	0	.992	.002	.005
extant_misspec_numloc_sim368.log.ancStates	.773	.077	.063	.066	.018
extant_misspec_numloc_sim375.log.ancStates	.013	.018	.018	.010	.938
extant_misspec_numloc_sim376.log.ancStates	.002	.010	.393	.018	.574
extant_misspec_numloc_sim380.log.ancStates	.039	.843	.045	.037	.034
extant_misspec_numloc_sim381.log.ancStates	.037	.029	.037	.039	.856
extant_misspec_numloc_sim383.log.ancStates	.023	.917	.029	.013	.015
extant_misspec_numloc_sim387.log.ancStates	.034	.015	.010	.013	.925
extant_misspec_numloc_sim390.log.ancStates	.002	.981	.010	.005	0
