species	type	location	rxn	time
1	I	4	Sample_recovery	99.86727375
2	I	4	Sample_recovery	94.87090545
3	I	4	Sample_recovery	78.45841762
4	I	4	Sample_recovery	62.12926035
5	I	4	Sample_recovery	48.47315443
6	I	4	Sample_recovery	69.05897445
7	I	4	Sample_recovery	96.07427914
8	I	4	Sample_recovery	99.25506800
9	I	4	Sample_recovery	100.00000088
10	I	4	Sample_recovery	67.80197650
11	I	4	Sample_recovery	90.42040716
12	I	4	Sample_recovery	73.41772568
13	I	4	Sample_recovery	100.00000599
14	I	4	Sample_recovery	89.95082603
15	I	4	Sample_recovery	100.00000023
16	I	4	Sample_recovery	100.00000150
17	I	4	Sample_recovery	98.06604594
18	I	4	Sample_recovery	99.50835617
19	I	4	Sample_recovery	97.74654054
20	I	4	Sample_recovery	90.37706484
21	I	4	Sample_recovery	98.90217828
22	I	4	Sample_recovery	94.60526784
23	I	4	Sample_recovery	100.00000258
24	I	1	Sample_recovery	94.91528643
25	I	4	Sample_recovery	86.08780344
26	I	4	Sample_recovery	93.39400216
27	I	4	Sample_recovery	85.29474369
28	I	4	Sample_recovery	84.06835831
29	I	4	Sample_recovery	100.00000231
30	I	4	Sample_recovery	51.33438201
31	I	4	Sample_recovery	91.85996488
32	I	4	Sample_recovery	93.76115193
33	I	4	Sample_recovery	99.68659297
34	I	4	Sample_recovery	99.98851350
35	I	4	Sample_recovery	98.28347827
36	I	4	Sample_recovery	100.00000128
37	I	0	Sample_recovery	93.57430873
38	I	4	Sample_recovery	81.83611467
39	I	4	Sample_recovery	100.00000610
40	I	4	Sample_recovery	79.52021783
41	I	4	Sample_recovery	100.00000469
42	I	4	Sample_recovery	87.42075561
43	I	4	Sample_recovery	100.00000148
44	I	4	Sample_recovery	97.88293490
45	I	4	Sample_recovery	91.93598962
46	I	4	Sample_recovery	100.00000137
47	I	4	Sample_recovery	100.00000173
48	I	4	Sample_recovery	99.66985124
49	I	4	Sample_recovery	64.97940485
50	I	4	Sample_recovery	100.00000139
51	I	4	Sample_recovery	76.89524639
52	I	4	Sample_recovery	81.42037752
53	I	4	Sample_recovery	95.09804944
54	I	4	Sample_recovery	82.70168328
55	I	4	Sample_recovery	96.51335766
56	I	4	Sample_recovery	76.63282809
57	I	4	Sample_recovery	93.53043234
58	I	4	Sample_recovery	85.02779099
59	I	4	Sample_recovery	89.61034053
60	I	4	Sample_recovery	95.61673004
61	I	4	Sample_recovery	95.21432406
62	I	4	Sample_recovery	81.33126560
63	I	4	Sample_recovery	99.08178555
64	I	4	Sample_recovery	97.31920884
65	I	4	Sample_recovery	95.65155646
66	I	4	Sample_recovery	70.82318651
67	I	4	Sample_recovery	90.90871808
68	I	4	Sample_recovery	89.79957268
69	I	4	Sample_recovery	100.00000837
70	I	4	Sample_recovery	100.00000828
71	I	4	Sample_recovery	83.89880834
72	I	4	Sample_recovery	94.15212165
73	I	4	Sample_recovery	93.52371817
74	I	4	Sample_recovery	100.00000867
75	I	4	Sample_recovery	72.05009352
76	I	4	Sample_recovery	83.26821410
77	I	4	Sample_recovery	100.00000933
78	I	4	Sample_recovery	84.41052494
79	I	4	Sample_recovery	86.16562099
80	I	4	Sample_recovery	98.24854797
81	I	4	Sample_recovery	98.52287516
82	I	4	Sample_recovery	100.00000190
83	I	4	Sample_recovery	97.57012089
84	I	4	Sample_recovery	87.03175837
85	I	4	Sample_recovery	68.37276892
86	I	4	Sample_recovery	91.13543483
87	I	4	Sample_recovery	91.38412488
88	I	4	Sample_recovery	59.99417415
89	I	4	Sample_recovery	63.05006831
90	I	4	Sample_recovery	69.88677828
91	I	4	Sample_recovery	100.00000080
92	I	4	Sample_recovery	77.39672819
93	I	4	Sample_recovery	99.63122240
94	I	4	Sample_recovery	93.19308982
95	I	4	Sample_recovery	94.93933434
96	I	4	Sample_recovery	100.00000600
97	I	4	Sample_recovery	90.14164319
98	I	4	Sample_recovery	89.79994806
99	I	4	Sample_recovery	89.30620639
100	I	4	Sample_recovery	97.41175425
101	I	4	Sample_recovery	100.00000983
102	I	1	Sample_recovery	97.20911772
103	I	1	Sample_recovery	79.38722370
104	I	1	Sample_recovery	84.93976894
105	I	1	Sample_recovery	89.71968899
106	I	3	Sample_recovery	96.49523455
107	I	4	Sample_recovery	62.53142530
108	I	4	Sample_recovery	69.45503202
109	I	4	Sample_recovery	52.40205129
110	I	4	Sample_recovery	92.79752204
111	I	4	Sample_recovery	78.79367798
112	I	4	Sample_recovery	100.00000708
113	I	4	Sample_recovery	93.31660311
114	I	4	Sample_recovery	98.94087548
115	I	4	Sample_recovery	100.00000181
116	I	4	Sample_recovery	100.00000008
117	I	4	Sample_recovery	98.48117143
118	I	4	Sample_recovery	75.02144052
119	I	4	Sample_recovery	99.63905416
120	I	4	Sample_recovery	99.91591662
121	I	4	Sample_recovery	94.51920948
122	I	4	Sample_recovery	89.07682494
123	I	4	Sample_recovery	88.32971859
124	I	4	Sample_recovery	70.69281461
125	I	4	Sample_recovery	95.68334415
126	I	4	Sample_recovery	57.51002590
127	I	4	Sample_recovery	97.65688243
128	I	4	Sample_recovery	99.88335256
129	I	4	Sample_recovery	100.00000733
130	I	4	Sample_recovery	95.11545310
131	I	4	Sample_recovery	79.83746137
132	I	4	Sample_recovery	100.00000242
133	I	4	Sample_recovery	59.93578275
134	I	4	Sample_recovery	100.00000995
135	I	4	Sample_recovery	100.00000499
136	I	4	Sample_recovery	81.37770984
137	I	4	Sample_recovery	96.00105703
