species	type	location	rxn	time
1	I	2	Sample_recovery	85.34612541
2	I	2	Sample_recovery	100.00000600
3	I	2	Sample_recovery	97.22697276
4	I	2	Sample_recovery	97.14494572
5	I	2	Sample_recovery	80.18489862
6	I	2	Sample_recovery	100.00000748
7	I	2	Sample_recovery	100.00000906
8	I	2	Sample_recovery	37.58620916
9	I	2	Sample_recovery	90.45012587
10	I	2	Sample_recovery	89.97152259
11	I	2	Sample_recovery	93.63580935
12	I	4	Sample_recovery	87.74794422
13	I	0	Sample_recovery	100.00000428
14	I	2	Sample_recovery	96.70687492
15	I	1	Sample_recovery	88.73525045
16	I	4	Sample_recovery	100.00000989
17	I	2	Sample_recovery	75.54951226
18	I	4	Sample_recovery	98.85060916
19	I	2	Sample_recovery	62.85676743
20	I	2	Sample_recovery	81.55624013
21	I	2	Sample_recovery	99.25786498
22	I	1	Sample_recovery	97.63499250
23	I	0	Sample_recovery	100.00000225
24	I	3	Sample_recovery	91.01439674
25	I	3	Sample_recovery	94.16932274
26	I	3	Sample_recovery	95.79673832
27	I	3	Sample_recovery	88.75769676
28	I	2	Sample_recovery	97.18980873
29	I	3	Sample_recovery	97.77533390
30	I	3	Sample_recovery	93.80609836
31	I	3	Sample_recovery	93.80244902
32	I	2	Sample_recovery	41.75856658
33	I	3	Sample_recovery	98.58861977
34	I	0	Sample_recovery	100.00000879
35	I	2	Sample_recovery	100.00000386
36	I	4	Sample_recovery	99.25016777
37	I	2	Sample_recovery	99.38310060
38	I	2	Sample_recovery	97.71244519
39	I	2	Sample_recovery	94.94925144
40	I	0	Sample_recovery	95.90619816
41	I	2	Sample_recovery	88.09583037
42	I	2	Sample_recovery	86.43253756
43	I	2	Sample_recovery	91.72035739
44	I	2	Sample_recovery	91.88379133
45	I	3	Sample_recovery	100.00000395
46	I	2	Sample_recovery	95.67372404
47	I	2	Sample_recovery	96.44249469
48	I	2	Sample_recovery	85.06781706
49	I	2	Sample_recovery	100.00000838
50	I	0	Sample_recovery	98.65358433
51	I	2	Sample_recovery	100.00000275
52	I	2	Sample_recovery	89.33240830
53	I	2	Sample_recovery	97.24539310
54	I	2	Sample_recovery	99.54135429
55	I	2	Sample_recovery	96.58381036
56	I	2	Sample_recovery	98.25583443
57	I	3	Sample_recovery	94.68182312
58	I	2	Sample_recovery	95.71136321
59	I	0	Sample_recovery	89.78451265
60	I	0	Sample_recovery	100.00000783
61	I	2	Sample_recovery	100.00000412
62	I	2	Sample_recovery	85.60587514
63	I	2	Sample_recovery	98.81144600
64	I	2	Sample_recovery	96.19457185
65	I	1	Sample_recovery	92.93261254
66	I	2	Sample_recovery	87.08683427
67	I	4	Sample_recovery	92.88521832
68	I	4	Sample_recovery	87.08804444
69	I	4	Sample_recovery	89.02217288
70	I	2	Sample_recovery	100.00000565
71	I	2	Sample_recovery	69.50658993
72	I	2	Sample_recovery	100.00000897
73	I	1	Sample_recovery	95.28252716
74	I	2	Sample_recovery	100.00000774
75	I	2	Sample_recovery	77.15755987
76	I	2	Sample_recovery	91.06193634
77	I	2	Sample_recovery	88.28826262
78	I	2	Sample_recovery	100.00000220
79	I	4	Sample_recovery	98.91360323
80	I	2	Sample_recovery	84.32495044
81	I	4	Sample_recovery	75.20115365
82	I	3	Sample_recovery	100.00000741
83	I	0	Sample_recovery	98.46053748
84	I	2	Sample_recovery	73.32212613
85	I	2	Sample_recovery	92.28494723
86	I	2	Sample_recovery	84.93771026
87	I	1	Sample_recovery	96.19314351
88	I	4	Sample_recovery	96.32918297
89	I	3	Sample_recovery	94.29009931
90	I	2	Sample_recovery	96.49252964
91	I	2	Sample_recovery	89.34669827
92	I	2	Sample_recovery	91.26127273
93	I	2	Sample_recovery	99.53510040
94	I	2	Sample_recovery	95.68264484
95	I	2	Sample_recovery	95.60625882
96	I	2	Sample_recovery	96.70238427
97	I	2	Sample_recovery	99.08112235
98	I	3	Sample_recovery	100.00000396
99	I	3	Sample_recovery	99.40249831
100	I	2	Sample_recovery	93.30281253
101	I	2	Sample_recovery	100.00000618
102	I	2	Sample_recovery	97.44467648
103	I	2	Sample_recovery	100.00000924
104	I	2	Sample_recovery	100.00000610
105	I	2	Sample_recovery	98.55227110
106	I	2	Sample_recovery	83.03424253
107	I	2	Sample_recovery	100.00000371
108	I	2	Sample_recovery	76.62854658
