species	type	location	rxn	time
1	I	2	Sample_recovery	91.46215469
2	I	2	Sample_recovery	46.21756765
3	I	2	Sample_recovery	91.60260478
4	I	0	Sample_recovery	98.60911297
5	I	2	Sample_recovery	100.00000197
6	I	2	Sample_recovery	97.40657914
7	I	2	Sample_recovery	93.82868445
8	I	2	Sample_recovery	98.52493189
9	I	2	Sample_recovery	98.12365434
10	I	1	Sample_recovery	86.08754491
11	I	2	Sample_recovery	88.83166935
12	I	2	Sample_recovery	98.10998496
13	I	2	Sample_recovery	100.00000850
14	I	2	Sample_recovery	100.00000250
15	I	2	Sample_recovery	95.96649034
16	I	2	Sample_recovery	96.60952144
17	I	3	Sample_recovery	100.00000434
18	I	3	Sample_recovery	100.00000882
19	I	2	Sample_recovery	98.65548963
20	I	2	Sample_recovery	100.00000839
21	I	2	Sample_recovery	86.52357410
22	I	0	Sample_recovery	87.76039562
23	I	0	Sample_recovery	83.68195288
24	I	0	Sample_recovery	95.53466741
25	I	0	Sample_recovery	99.69800379
26	I	0	Sample_recovery	92.64879859
27	I	2	Sample_recovery	94.85129531
28	I	4	Sample_recovery	99.81944328
29	I	2	Sample_recovery	100.00000360
30	I	2	Sample_recovery	100.00000711
31	I	2	Sample_recovery	73.33756970
32	I	2	Sample_recovery	89.28405472
33	I	2	Sample_recovery	79.69699760
34	I	2	Sample_recovery	97.52739562
35	I	2	Sample_recovery	100.00000219
36	I	2	Sample_recovery	59.51036146
37	I	2	Sample_recovery	98.14140948
38	I	2	Sample_recovery	96.06144843
39	I	2	Sample_recovery	100.00000368
40	I	2	Sample_recovery	100.00000552
41	I	2	Sample_recovery	100.00000540
42	I	2	Sample_recovery	69.28136817
43	I	2	Sample_recovery	100.00000072
44	I	2	Sample_recovery	97.52864186
45	I	2	Sample_recovery	98.32006462
46	I	0	Sample_recovery	100.00000840
47	I	2	Sample_recovery	100.00000438
48	I	2	Sample_recovery	100.00000145
49	I	1	Sample_recovery	97.46381540
50	I	2	Sample_recovery	99.35616400
51	I	1	Sample_recovery	94.82009821
52	I	0	Sample_recovery	98.37367533
53	I	1	Sample_recovery	90.91270557
54	I	1	Sample_recovery	100.00000069
55	I	2	Sample_recovery	91.11049370
56	I	2	Sample_recovery	100.00000758
57	I	2	Sample_recovery	100.00000490
58	I	4	Sample_recovery	100.00000406
59	I	2	Sample_recovery	100.00000939
60	I	2	Sample_recovery	100.00000448
61	I	2	Sample_recovery	100.00000045
62	I	2	Sample_recovery	100.00000301
63	I	2	Sample_recovery	90.97025983
64	I	4	Sample_recovery	100.00000259
65	I	2	Sample_recovery	99.24132125
66	I	2	Sample_recovery	96.55512004
67	I	1	Sample_recovery	96.49568204
