species	type	location	rxn	time
1	I	0	Sample_recovery	100.00000377
2	I	0	Sample_recovery	47.39898332
3	I	0	Sample_recovery	100.00000780
4	I	0	Sample_recovery	97.43030842
5	I	4	Sample_recovery	78.31913377
6	I	0	Sample_recovery	100.00000940
7	I	0	Sample_recovery	74.97373473
8	I	0	Sample_recovery	100.00000153
9	I	3	Sample_recovery	94.66911718
10	I	0	Sample_recovery	89.52806221
11	I	0	Sample_recovery	97.99765439
12	I	3	Sample_recovery	80.63753163
13	I	3	Sample_recovery	99.75358216
14	I	3	Sample_recovery	100.00000847
15	I	3	Sample_recovery	100.00000612
16	I	3	Sample_recovery	81.01400645
17	I	3	Sample_recovery	96.55803039
18	I	3	Sample_recovery	100.00000151
19	I	3	Sample_recovery	91.03316483
20	I	2	Sample_recovery	93.72584755
21	I	0	Sample_recovery	91.80929277
22	I	0	Sample_recovery	100.00000623
23	I	0	Sample_recovery	93.12934042
24	I	1	Sample_recovery	94.42448138
25	I	0	Sample_recovery	100.00000867
26	I	0	Sample_recovery	49.67008296
27	I	0	Sample_recovery	100.00000980
28	I	0	Sample_recovery	74.32835706
29	I	0	Sample_recovery	100.00000517
30	I	0	Sample_recovery	100.00000687
31	I	1	Sample_recovery	99.81964624
32	I	0	Sample_recovery	100.00000732
33	I	0	Sample_recovery	87.65588962
34	I	0	Sample_recovery	99.65892373
35	I	0	Sample_recovery	51.00810901
36	I	0	Sample_recovery	65.32073821
