species	type	location	rxn	time
1	I	0	Sample_recovery	98.18507112
2	I	1	Sample_recovery	85.20152425
3	I	1	Sample_recovery	90.94499691
4	I	1	Sample_recovery	84.62100788
5	I	1	Sample_recovery	95.62925673
6	I	1	Sample_recovery	100.00000472
7	I	1	Sample_recovery	95.29807833
8	I	1	Sample_recovery	100.00000220
9	I	1	Sample_recovery	98.95474343
10	I	1	Sample_recovery	89.65604009
11	I	1	Sample_recovery	88.74846911
12	I	1	Sample_recovery	100.00000846
13	I	1	Sample_recovery	100.00000764
14	I	1	Sample_recovery	91.04783295
15	I	1	Sample_recovery	99.73222370
16	I	4	Sample_recovery	97.63595369
17	I	1	Sample_recovery	92.30421549
18	I	1	Sample_recovery	87.69721504
19	I	1	Sample_recovery	99.03776702
20	I	1	Sample_recovery	94.21099707
21	I	1	Sample_recovery	75.84263310
22	I	1	Sample_recovery	86.77490612
23	I	1	Sample_recovery	97.06470240
24	I	1	Sample_recovery	97.03260858
25	I	1	Sample_recovery	87.57002865
26	I	1	Sample_recovery	95.33121565
27	I	1	Sample_recovery	83.44589979
28	I	1	Sample_recovery	97.77174945
29	I	4	Sample_recovery	94.87711791
30	I	1	Sample_recovery	91.09541269
31	I	1	Sample_recovery	80.96911349
32	I	1	Sample_recovery	75.52767289
33	I	1	Sample_recovery	100.00000686
34	I	1	Sample_recovery	89.41193010
35	I	1	Sample_recovery	95.07043016
36	I	1	Sample_recovery	100.00000633
37	I	1	Sample_recovery	100.00000927
38	I	1	Sample_recovery	98.65995027
39	I	1	Sample_recovery	76.72546246
40	I	3	Sample_recovery	95.53182664
41	I	1	Sample_recovery	97.55898166
42	I	1	Sample_recovery	87.52043628
43	I	1	Sample_recovery	99.52876989
44	I	1	Sample_recovery	94.43557938
45	I	1	Sample_recovery	72.22471297
46	I	1	Sample_recovery	84.86439372
47	I	1	Sample_recovery	100.00000630
48	I	1	Sample_recovery	56.87090277
49	I	1	Sample_recovery	97.90859873
50	I	1	Sample_recovery	91.48286647
51	I	1	Sample_recovery	77.12042730
52	I	1	Sample_recovery	96.02086664
53	I	1	Sample_recovery	100.00000984
54	I	1	Sample_recovery	97.59103278
55	I	1	Sample_recovery	97.38204234
56	I	1	Sample_recovery	98.42504117
57	I	1	Sample_recovery	86.60497967
58	I	1	Sample_recovery	99.21419194
59	I	1	Sample_recovery	71.10332838
60	I	1	Sample_recovery	72.76155831
61	I	1	Sample_recovery	99.34084057
62	I	1	Sample_recovery	91.58190241
63	I	1	Sample_recovery	93.24328922
64	I	1	Sample_recovery	80.90192355
65	I	4	Sample_recovery	98.52024876
66	I	4	Sample_recovery	98.54246932
67	I	1	Sample_recovery	58.39727892
68	I	1	Sample_recovery	100.00000635
69	I	1	Sample_recovery	98.47967594
70	I	1	Sample_recovery	93.48136502
71	I	1	Sample_recovery	77.20768297
72	I	1	Sample_recovery	97.11510111
73	I	1	Sample_recovery	85.49700900
74	I	1	Sample_recovery	83.09218281
75	I	1	Sample_recovery	86.18156036
76	I	1	Sample_recovery	93.53782218
77	I	1	Sample_recovery	97.80691820
78	I	1	Sample_recovery	97.20900874
79	I	1	Sample_recovery	69.47809785
80	I	1	Sample_recovery	100.00000076
81	I	1	Sample_recovery	86.42654167
82	I	0	Sample_recovery	96.56975995
83	I	0	Sample_recovery	100.00000776
84	I	1	Sample_recovery	100.00000088
85	I	1	Sample_recovery	89.06083911
86	I	1	Sample_recovery	98.37423992
87	I	1	Sample_recovery	96.71104413
88	I	1	Sample_recovery	100.00000519
89	I	1	Sample_recovery	95.85701699
90	I	1	Sample_recovery	99.43086505
91	I	1	Sample_recovery	82.20354494
92	I	1	Sample_recovery	94.11373908
93	I	1	Sample_recovery	89.52221999
94	I	1	Sample_recovery	92.00347512
95	I	1	Sample_recovery	87.34256910
96	I	1	Sample_recovery	94.36483070
97	I	1	Sample_recovery	100.00000491
98	I	1	Sample_recovery	100.00000090
99	I	1	Sample_recovery	98.29711928
100	I	4	Sample_recovery	92.85825487
101	I	1	Sample_recovery	70.12645640
102	I	1	Sample_recovery	65.68500126
103	I	1	Sample_recovery	97.93941577
104	I	1	Sample_recovery	67.51647457
105	I	1	Sample_recovery	77.40669140
106	I	1	Sample_recovery	77.30241320
107	I	1	Sample_recovery	100.00000198
108	I	1	Sample_recovery	100.00000931
109	I	1	Sample_recovery	95.17683320
110	I	1	Sample_recovery	89.79097365
