species	type	location	rxn	time
1	I	0	Sample_recovery	100.00000636
2	I	4	Sample_recovery	97.65071645
3	I	2	Sample_recovery	41.74412733
4	I	2	Sample_recovery	96.83836578
5	I	2	Sample_recovery	100.00000167
6	I	2	Sample_recovery	89.85652570
7	I	2	Sample_recovery	73.60164148
8	I	2	Sample_recovery	84.15711667
9	I	2	Sample_recovery	95.81727933
10	I	2	Sample_recovery	94.32078233
11	I	2	Sample_recovery	84.22162844
12	I	2	Sample_recovery	88.93534854
13	I	2	Sample_recovery	74.84707715
14	I	2	Sample_recovery	96.30924218
15	I	2	Sample_recovery	89.67812927
16	I	2	Sample_recovery	96.75318483
17	I	4	Sample_recovery	96.41551427
18	I	4	Sample_recovery	91.12669781
19	I	2	Sample_recovery	86.56946801
20	I	2	Sample_recovery	74.46086674
21	I	2	Sample_recovery	99.73963751
22	I	0	Sample_recovery	98.84607811
23	I	2	Sample_recovery	88.03827049
24	I	2	Sample_recovery	43.84163143
25	I	2	Sample_recovery	98.00586940
26	I	2	Sample_recovery	96.94823167
27	I	2	Sample_recovery	88.01755713
28	I	2	Sample_recovery	99.19354357
29	I	2	Sample_recovery	96.77295070
30	I	2	Sample_recovery	100.00000299
31	I	2	Sample_recovery	96.43803175
32	I	2	Sample_recovery	87.62460366
33	I	2	Sample_recovery	100.00000499
34	I	2	Sample_recovery	99.75538789
35	I	2	Sample_recovery	97.93965276
36	I	2	Sample_recovery	97.81459799
37	I	2	Sample_recovery	99.46177173
38	I	2	Sample_recovery	100.00000589
39	I	1	Sample_recovery	82.67317666
40	I	1	Sample_recovery	100.00000746
41	I	1	Sample_recovery	97.05919012
42	I	1	Sample_recovery	77.64415948
43	I	1	Sample_recovery	100.00000412
44	I	1	Sample_recovery	99.79866250
45	I	1	Sample_recovery	100.00000444
46	I	3	Sample_recovery	95.40214511
47	I	3	Sample_recovery	97.99538243
48	I	1	Sample_recovery	100.00000327
49	I	1	Sample_recovery	91.75017219
50	I	1	Sample_recovery	71.57302210
51	I	1	Sample_recovery	98.14536538
52	I	1	Sample_recovery	100.00000283
53	I	1	Sample_recovery	62.00408121
54	I	1	Sample_recovery	100.00000947
55	I	1	Sample_recovery	67.38525512
56	I	1	Sample_recovery	67.12224436
57	I	1	Sample_recovery	75.29013446
58	I	1	Sample_recovery	98.80483385
59	I	1	Sample_recovery	84.20404086
60	I	1	Sample_recovery	87.92223625
61	I	1	Sample_recovery	100.00000898
62	I	1	Sample_recovery	74.99726831
63	I	1	Sample_recovery	100.00000550
64	I	1	Sample_recovery	96.46217505
65	I	1	Sample_recovery	98.54095011
66	I	1	Sample_recovery	97.91165030
67	I	1	Sample_recovery	94.67248922
68	I	1	Sample_recovery	87.86515972
69	I	1	Sample_recovery	96.35605944
70	I	1	Sample_recovery	95.21711219
71	I	2	Sample_recovery	93.17005501
72	I	2	Sample_recovery	93.91214840
73	I	2	Sample_recovery	86.79606698
74	I	2	Sample_recovery	99.84011176
75	I	2	Sample_recovery	89.07498089
76	I	3	Sample_recovery	100.00000385
77	I	4	Sample_recovery	100.00000788
78	I	4	Sample_recovery	73.83314263
79	I	4	Sample_recovery	80.63254554
80	I	2	Sample_recovery	65.50980850
81	I	2	Sample_recovery	98.47885302
82	I	2	Sample_recovery	66.93874639
83	I	2	Sample_recovery	64.96287129
84	I	2	Sample_recovery	62.90240429
85	I	2	Sample_recovery	87.20471886
86	I	0	Sample_recovery	100.00000860
87	I	2	Sample_recovery	85.88442971
88	I	2	Sample_recovery	86.74481641
89	I	4	Sample_recovery	87.24891898
90	I	2	Sample_recovery	63.45341085
91	I	2	Sample_recovery	35.80330515
92	I	2	Sample_recovery	87.82509182
93	I	2	Sample_recovery	98.79504035
94	I	2	Sample_recovery	83.09417736
95	I	2	Sample_recovery	100.00000596
96	I	2	Sample_recovery	92.17036634
97	I	2	Sample_recovery	89.34714390
98	I	2	Sample_recovery	100.00000108
99	I	2	Sample_recovery	99.89159416
100	I	2	Sample_recovery	78.85593261
101	I	2	Sample_recovery	94.49621849
102	I	2	Sample_recovery	92.63985933
103	I	2	Sample_recovery	87.01304756
104	I	0	Sample_recovery	89.68875748
105	I	2	Sample_recovery	90.06991928
106	I	2	Sample_recovery	93.89751462
107	I	2	Sample_recovery	84.31176222
108	I	2	Sample_recovery	100.00000281
109	I	2	Sample_recovery	67.74460418
110	I	2	Sample_recovery	92.59330502
111	I	0	Sample_recovery	71.58851439
112	I	0	Sample_recovery	98.55650308
113	I	2	Sample_recovery	48.50940523
114	I	2	Sample_recovery	67.85103891
115	I	2	Sample_recovery	77.96242439
116	I	2	Sample_recovery	100.00000100
117	I	2	Sample_recovery	86.83775522
118	I	2	Sample_recovery	100.00000096
119	I	2	Sample_recovery	89.39561107
120	I	2	Sample_recovery	94.19699229
121	I	2	Sample_recovery	88.29100731
122	I	2	Sample_recovery	87.12963938
123	I	2	Sample_recovery	90.52890386
124	I	2	Sample_recovery	82.07278598
125	I	2	Sample_recovery	96.33351831
126	I	2	Sample_recovery	96.52232787
127	I	2	Sample_recovery	84.47006078
128	I	2	Sample_recovery	84.16069137
129	I	2	Sample_recovery	56.18417752
130	I	1	Sample_recovery	100.00000232
131	I	2	Sample_recovery	85.95405690
132	I	4	Sample_recovery	100.00000883
133	I	2	Sample_recovery	59.14320290
134	I	2	Sample_recovery	100.00000535
135	I	2	Sample_recovery	91.12026598
136	I	2	Sample_recovery	100.00000488
137	I	2	Sample_recovery	81.47542197
138	I	2	Sample_recovery	98.24020634
139	I	2	Sample_recovery	66.81906567
140	I	2	Sample_recovery	99.72452731
141	I	2	Sample_recovery	98.66314363
142	I	2	Sample_recovery	76.96834236
143	I	2	Sample_recovery	95.68281965
144	I	2	Sample_recovery	79.23125261
145	I	2	Sample_recovery	90.49973002
146	I	2	Sample_recovery	72.53525814
147	I	2	Sample_recovery	72.13397606
148	I	2	Sample_recovery	100.00000449
149	I	2	Sample_recovery	89.88692107
150	I	2	Sample_recovery	95.71515679
151	I	2	Sample_recovery	96.45641870
152	I	2	Sample_recovery	100.00000558
153	I	2	Sample_recovery	100.00000678
154	I	2	Sample_recovery	95.56769725
155	I	2	Sample_recovery	100.00000908
156	I	4	Sample_recovery	92.77956397
157	I	4	Sample_recovery	77.48249732
158	I	2	Sample_recovery	92.99837190
159	I	2	Sample_recovery	87.71835212
160	I	2	Sample_recovery	76.16208523
161	I	2	Sample_recovery	98.93465729
162	I	2	Sample_recovery	90.68455751
163	I	2	Sample_recovery	96.38200321
164	I	2	Sample_recovery	64.07562643
165	I	2	Sample_recovery	99.43070023
166	I	2	Sample_recovery	87.32115930
167	I	2	Sample_recovery	100.00000989
168	I	2	Sample_recovery	86.54011626
169	I	2	Sample_recovery	80.51264717
170	I	2	Sample_recovery	100.00000643
171	I	0	Sample_recovery	100.00000334
172	I	2	Sample_recovery	94.40164555
173	I	2	Sample_recovery	91.77977333
174	I	2	Sample_recovery	32.43057851
175	I	2	Sample_recovery	50.74526629
176	I	2	Sample_recovery	93.92690897
177	I	3	Sample_recovery	100.00000518
178	I	2	Sample_recovery	72.26831562
179	I	2	Sample_recovery	81.41003088
180	I	2	Sample_recovery	100.00000031
181	I	2	Sample_recovery	94.95132150
182	I	2	Sample_recovery	98.49253866
183	I	2	Sample_recovery	100.00000941
184	I	2	Sample_recovery	58.76205256
185	I	2	Sample_recovery	88.49200133
186	I	2	Sample_recovery	100.00000305
187	I	3	Sample_recovery	77.90684023
188	I	3	Sample_recovery	99.43630309
189	I	3	Sample_recovery	100.00000761
190	I	3	Sample_recovery	100.00000232
191	I	3	Sample_recovery	100.00000365
192	I	3	Sample_recovery	95.89241507
193	I	3	Sample_recovery	96.01613771
194	I	3	Sample_recovery	96.61933592
195	I	3	Sample_recovery	73.16005716
196	I	2	Sample_recovery	99.97635949
197	I	2	Sample_recovery	71.39053410
198	I	2	Sample_recovery	71.63091930
199	I	2	Sample_recovery	99.68995751
200	I	2	Sample_recovery	86.58104814
201	I	2	Sample_recovery	100.00000654
202	I	2	Sample_recovery	99.81938893
203	I	1	Sample_recovery	85.02788900
204	I	1	Sample_recovery	87.66328879
205	I	1	Sample_recovery	96.80026497
206	I	1	Sample_recovery	72.86368104
207	I	1	Sample_recovery	96.50988791
208	I	1	Sample_recovery	100.00000323
209	I	1	Sample_recovery	100.00000388
210	I	1	Sample_recovery	95.50344018
211	I	1	Sample_recovery	78.06371704
