species	type	location	rxn	time
1	I	3	Sample_recovery	36.09128795
2	I	1	Sample_recovery	100.00000968
3	I	1	Sample_recovery	98.59638734
4	I	1	Sample_recovery	97.23361639
5	I	1	Sample_recovery	100.00000945
6	I	1	Sample_recovery	94.32987754
7	I	1	Sample_recovery	93.30665565
8	I	3	Sample_recovery	100.00000062
9	I	1	Sample_recovery	99.04382976
10	I	1	Sample_recovery	100.00000328
11	I	1	Sample_recovery	100.00000487
12	I	1	Sample_recovery	95.59768953
13	I	1	Sample_recovery	97.39505476
14	I	1	Sample_recovery	82.43788218
15	I	1	Sample_recovery	100.00000409
16	I	1	Sample_recovery	100.00000159
17	I	1	Sample_recovery	100.00000433
18	I	1	Sample_recovery	85.80554576
19	I	3	Sample_recovery	100.00000003
20	I	3	Sample_recovery	100.00000135
21	I	3	Sample_recovery	99.91107293
22	I	3	Sample_recovery	74.04093255
23	I	0	Sample_recovery	100.00000541
24	I	3	Sample_recovery	79.70444314
25	I	2	Sample_recovery	99.15893233
26	I	3	Sample_recovery	95.48069340
27	I	3	Sample_recovery	100.00000686
28	I	3	Sample_recovery	100.00000611
29	I	3	Sample_recovery	96.61427540
30	I	3	Sample_recovery	100.00000477
31	I	2	Sample_recovery	94.34725038
32	I	4	Sample_recovery	86.99720411
33	I	3	Sample_recovery	74.52204491
34	I	1	Sample_recovery	94.51928402
35	I	3	Sample_recovery	100.00000349
36	I	3	Sample_recovery	76.34156038
37	I	3	Sample_recovery	74.39687523
38	I	3	Sample_recovery	100.00000610
