species	type	location	rxn	time
1	I	4	Sample_recovery	82.86872761
2	I	0	Sample_recovery	88.32765966
3	I	0	Sample_recovery	76.53846463
4	I	0	Sample_recovery	100.00000452
5	I	0	Sample_recovery	64.92224741
6	I	0	Sample_recovery	96.36871556
7	I	1	Sample_recovery	99.49156136
8	I	1	Sample_recovery	100.00000094
9	I	1	Sample_recovery	74.73231406
10	I	1	Sample_recovery	100.00000221
11	I	1	Sample_recovery	89.14503957
12	I	1	Sample_recovery	89.63597900
13	I	1	Sample_recovery	90.99286159
14	I	3	Sample_recovery	100.00000019
15	I	1	Sample_recovery	80.06871739
16	I	0	Sample_recovery	100.00000991
17	I	2	Sample_recovery	79.30555322
18	I	2	Sample_recovery	84.77400578
19	I	0	Sample_recovery	90.93981480
20	I	4	Sample_recovery	99.69748453
21	I	2	Sample_recovery	77.76930536
22	I	2	Sample_recovery	92.64779155
23	I	0	Sample_recovery	80.36442572
24	I	3	Sample_recovery	93.53228774
25	I	4	Sample_recovery	99.18137701
26	I	4	Sample_recovery	95.59131907
27	I	3	Sample_recovery	97.69126192
28	I	3	Sample_recovery	98.97507248
29	I	3	Sample_recovery	59.47649177
