species	type	location	rxn	time
1	I	0	Sample_recovery	100.00000248
2	I	1	Sample_recovery	100.00000366
3	I	1	Sample_recovery	100.00000393
4	I	1	Sample_recovery	100.00000986
5	I	1	Sample_recovery	100.00000113
6	I	2	Sample_recovery	100.00000825
7	I	1	Sample_recovery	91.51500012
8	I	4	Sample_recovery	98.33150407
9	I	1	Sample_recovery	100.00000948
10	I	1	Sample_recovery	94.48115160
11	I	4	Sample_recovery	100.00000331
12	I	2	Sample_recovery	75.00318403
13	I	1	Sample_recovery	100.00000359
14	I	4	Sample_recovery	87.83470485
15	I	1	Sample_recovery	100.00000757
16	I	1	Sample_recovery	83.59813681
17	I	1	Sample_recovery	100.00000018
18	I	1	Sample_recovery	100.00000897
19	I	0	Sample_recovery	100.00000972
20	I	4	Sample_recovery	100.00000896
21	I	4	Sample_recovery	97.06187503
22	I	4	Sample_recovery	93.05413506
23	I	4	Sample_recovery	100.00000669
24	I	1	Sample_recovery	100.00000590
25	I	1	Sample_recovery	100.00000484
26	I	3	Sample_recovery	100.00000657
27	I	3	Sample_recovery	100.00000259
28	I	4	Sample_recovery	83.19491721
29	I	1	Sample_recovery	98.12091402
30	I	2	Sample_recovery	100.00000420
