species	type	location	rxn	time
1	I	3	Sample_recovery	100.00000753
2	I	3	Sample_recovery	100.00000206
3	I	3	Sample_recovery	100.00000250
4	I	4	Sample_recovery	91.76789061
5	I	3	Sample_recovery	80.15979145
6	I	3	Sample_recovery	100.00000404
7	I	3	Sample_recovery	93.83037575
8	I	3	Sample_recovery	100.00000420
9	I	3	Sample_recovery	100.00000085
10	I	3	Sample_recovery	100.00000094
11	I	4	Sample_recovery	86.77883194
12	I	3	Sample_recovery	94.95108941
13	I	3	Sample_recovery	100.00000352
14	I	4	Sample_recovery	100.00000662
15	I	3	Sample_recovery	86.21734765
16	I	3	Sample_recovery	100.00000440
17	I	3	Sample_recovery	69.69184054
18	I	3	Sample_recovery	100.00000468
19	I	3	Sample_recovery	100.00000067
20	I	3	Sample_recovery	100.00000362
21	I	2	Sample_recovery	100.00000938
22	I	3	Sample_recovery	93.45142367
23	I	3	Sample_recovery	100.00000849
24	I	4	Sample_recovery	100.00000269
25	I	4	Sample_recovery	69.19112410
26	I	3	Sample_recovery	100.00000747
27	I	3	Sample_recovery	85.69835595
28	I	3	Sample_recovery	100.00000512
29	I	3	Sample_recovery	100.00000758
30	I	3	Sample_recovery	100.00000838
31	I	3	Sample_recovery	100.00000800
32	I	4	Sample_recovery	100.00000019
33	I	3	Sample_recovery	100.00000395
34	I	0	Sample_recovery	100.00000631
35	I	0	Sample_recovery	100.00000454
36	I	4	Sample_recovery	100.00000028
37	I	0	Sample_recovery	100.00000162
38	I	3	Sample_recovery	100.00000061
39	I	3	Sample_recovery	100.00000320
40	I	3	Sample_recovery	100.00000847
41	I	3	Sample_recovery	100.00000801
42	I	3	Sample_recovery	93.95322464
43	I	3	Sample_recovery	100.00000668
44	I	3	Sample_recovery	100.00000503
45	I	3	Sample_recovery	100.00000861
46	I	4	Sample_recovery	100.00000089
47	I	3	Sample_recovery	100.00000959
48	I	3	Sample_recovery	100.00000805
49	I	3	Sample_recovery	100.00000060
50	I	3	Sample_recovery	100.00000507
51	I	3	Sample_recovery	100.00000031
52	I	0	Sample_recovery	100.00000991
53	I	0	Sample_recovery	98.57803694
54	I	0	Sample_recovery	97.01363101
55	I	3	Sample_recovery	88.28533110
56	I	2	Sample_recovery	85.48548651
57	I	2	Sample_recovery	100.00000000
58	I	3	Sample_recovery	97.96408866
59	I	2	Sample_recovery	100.00000799
60	I	2	Sample_recovery	95.83868671
61	I	0	Sample_recovery	100.00000376
62	I	4	Sample_recovery	86.51784838
63	I	3	Sample_recovery	100.00000749
64	I	4	Sample_recovery	100.00000795
65	I	3	Sample_recovery	100.00000022
66	I	3	Sample_recovery	100.00000049
67	I	2	Sample_recovery	100.00000395
68	I	3	Sample_recovery	100.00000750
69	I	0	Sample_recovery	96.16577538
70	I	0	Sample_recovery	100.00000781
71	I	1	Sample_recovery	100.00000940
72	I	3	Sample_recovery	100.00000187
73	I	0	Sample_recovery	72.62480340
74	I	0	Sample_recovery	100.00000505
75	I	1	Sample_recovery	75.51784857
76	I	1	Sample_recovery	98.03893533
77	I	1	Sample_recovery	100.00000804
78	I	1	Sample_recovery	100.00000661
79	I	0	Sample_recovery	100.00000136
80	I	0	Sample_recovery	100.00000464
81	I	4	Sample_recovery	100.00000438
82	I	0	Sample_recovery	100.00000009
83	I	2	Sample_recovery	100.00000189
84	I	3	Sample_recovery	96.61310275
85	I	2	Sample_recovery	100.00000329
86	I	2	Sample_recovery	100.00000065
87	I	4	Sample_recovery	100.00000165
88	I	0	Sample_recovery	100.00000342
89	I	0	Sample_recovery	100.00000506
90	I	0	Sample_recovery	100.00000035
91	I	0	Sample_recovery	100.00000095
92	I	2	Sample_recovery	100.00000851
93	I	0	Sample_recovery	100.00000419
94	I	0	Sample_recovery	100.00000543
95	I	0	Sample_recovery	100.00000813
96	I	0	Sample_recovery	92.91830474
97	I	2	Sample_recovery	98.76723224
98	I	0	Sample_recovery	100.00000897
99	I	2	Sample_recovery	100.00000099
100	I	2	Sample_recovery	100.00000650
101	I	0	Sample_recovery	97.24324465
102	I	4	Sample_recovery	100.00000234
103	I	4	Sample_recovery	100.00000789
104	I	1	Sample_recovery	100.00000830
105	I	3	Sample_recovery	100.00000560
106	I	3	Sample_recovery	100.00000143
107	I	3	Sample_recovery	100.00000271
108	I	3	Sample_recovery	92.69558826
109	I	3	Sample_recovery	97.38239415
110	I	3	Sample_recovery	100.00000115
111	I	3	Sample_recovery	79.01943719
112	I	3	Sample_recovery	93.04668464
113	I	3	Sample_recovery	100.00000843
114	I	1	Sample_recovery	100.00000958
115	I	2	Sample_recovery	99.52036371
116	I	2	Sample_recovery	100.00000738
117	I	2	Sample_recovery	100.00000430
118	I	2	Sample_recovery	100.00000847
119	I	4	Sample_recovery	100.00000664
120	I	2	Sample_recovery	100.00000689
121	I	2	Sample_recovery	100.00000609
122	I	2	Sample_recovery	100.00000200
123	I	4	Sample_recovery	100.00000964
124	I	1	Sample_recovery	100.00000231
125	I	2	Sample_recovery	80.25198295
126	I	2	Sample_recovery	92.46973257
127	I	2	Sample_recovery	100.00000734
128	I	2	Sample_recovery	100.00000925
129	I	2	Sample_recovery	100.00000456
130	I	1	Sample_recovery	100.00000352
131	I	0	Sample_recovery	100.00000221
132	I	4	Sample_recovery	93.18520835
133	I	1	Sample_recovery	77.08205448
134	I	0	Sample_recovery	100.00000417
135	I	1	Sample_recovery	96.49203948
136	I	1	Sample_recovery	100.00000031
137	I	1	Sample_recovery	100.00000044
138	I	4	Sample_recovery	100.00000783
139	I	1	Sample_recovery	100.00000685
140	I	1	Sample_recovery	100.00000493
141	I	1	Sample_recovery	100.00000879
142	I	3	Sample_recovery	100.00000734
143	I	3	Sample_recovery	100.00000966
144	I	3	Sample_recovery	100.00000323
145	I	3	Sample_recovery	100.00000951
146	I	3	Sample_recovery	100.00000112
147	I	3	Sample_recovery	100.00000253
148	I	2	Sample_recovery	98.52278941
149	I	3	Sample_recovery	100.00000066
150	I	0	Sample_recovery	100.00000048
151	I	3	Sample_recovery	100.00000796
152	I	3	Sample_recovery	100.00000805
153	I	3	Sample_recovery	100.00000067
154	I	3	Sample_recovery	100.00000605
155	I	3	Sample_recovery	100.00000595
156	I	3	Sample_recovery	100.00000611
157	I	3	Sample_recovery	100.00000595
158	I	3	Sample_recovery	100.00000635
159	I	3	Sample_recovery	100.00000497
160	I	3	Sample_recovery	70.91212054
161	I	3	Sample_recovery	100.00000937
162	I	4	Sample_recovery	100.00000570
163	I	2	Sample_recovery	100.00000847
164	I	3	Sample_recovery	100.00000025
165	I	1	Sample_recovery	100.00000023
166	I	0	Sample_recovery	100.00000190
167	I	3	Sample_recovery	100.00000034
168	I	3	Sample_recovery	100.00000004
169	I	3	Sample_recovery	100.00000798
170	I	3	Sample_recovery	100.00000077
171	I	1	Sample_recovery	100.00000803
172	I	1	Sample_recovery	100.00000426
173	I	2	Sample_recovery	95.36374649
174	I	3	Sample_recovery	100.00000172
175	I	3	Sample_recovery	100.00000865
176	I	3	Sample_recovery	100.00000420
177	I	1	Sample_recovery	95.93446414
178	I	3	Sample_recovery	97.63432429
179	I	3	Sample_recovery	100.00000297
180	I	1	Sample_recovery	100.00000197
181	I	3	Sample_recovery	87.48016374
182	I	0	Sample_recovery	100.00000950
183	I	0	Sample_recovery	100.00000971
184	I	0	Sample_recovery	99.55754940
185	I	3	Sample_recovery	80.01168195
186	I	3	Sample_recovery	100.00000279
187	I	3	Sample_recovery	100.00000256
188	I	3	Sample_recovery	100.00000034
189	I	3	Sample_recovery	100.00000157
190	I	4	Sample_recovery	100.00000171
191	I	3	Sample_recovery	100.00000041
192	I	3	Sample_recovery	100.00000446
193	I	3	Sample_recovery	91.28264085
194	I	3	Sample_recovery	100.00000272
195	I	0	Sample_recovery	100.00000046
196	I	3	Sample_recovery	100.00000590
197	I	3	Sample_recovery	100.00000882
198	I	4	Sample_recovery	100.00000501
199	I	3	Sample_recovery	100.00000549
200	I	3	Sample_recovery	100.00000752
201	I	0	Sample_recovery	100.00000972
202	I	0	Sample_recovery	100.00000887
203	I	2	Sample_recovery	100.00000749
204	I	4	Sample_recovery	100.00000644
205	I	4	Sample_recovery	96.23437459
206	I	1	Sample_recovery	100.00000121
207	I	4	Sample_recovery	100.00000250
208	I	1	Sample_recovery	99.72406528
209	I	4	Sample_recovery	100.00000923
210	I	3	Sample_recovery	100.00000821
211	I	4	Sample_recovery	95.56889347
212	I	4	Sample_recovery	100.00000959
213	I	4	Sample_recovery	100.00000399
214	I	3	Sample_recovery	100.00000361
215	I	3	Sample_recovery	100.00000157
216	I	3	Sample_recovery	100.00000466
217	I	3	Sample_recovery	100.00000031
218	I	3	Sample_recovery	100.00000330
219	I	4	Sample_recovery	100.00000812
220	I	4	Sample_recovery	100.00000728
221	I	3	Sample_recovery	100.00000676
222	I	3	Sample_recovery	100.00000067
223	I	3	Sample_recovery	100.00000931
224	I	4	Sample_recovery	100.00000080
225	I	4	Sample_recovery	100.00000338
226	I	1	Sample_recovery	100.00000810
227	I	1	Sample_recovery	100.00000170
228	I	3	Sample_recovery	88.45912354
229	I	3	Sample_recovery	82.10400801
230	I	0	Sample_recovery	100.00000264
231	I	4	Sample_recovery	100.00000466
232	I	4	Sample_recovery	100.00000036
233	I	4	Sample_recovery	100.00000532
234	I	4	Sample_recovery	100.00000128
235	I	4	Sample_recovery	100.00000451
236	I	0	Sample_recovery	100.00000860
237	I	3	Sample_recovery	100.00000035
238	I	4	Sample_recovery	100.00000201
239	I	3	Sample_recovery	100.00000963
240	I	3	Sample_recovery	100.00000913
241	I	3	Sample_recovery	100.00000260
242	I	3	Sample_recovery	100.00000530
243	I	3	Sample_recovery	100.00000997
244	I	3	Sample_recovery	100.00000496
245	I	3	Sample_recovery	100.00000057
246	I	4	Sample_recovery	99.51094434
247	I	4	Sample_recovery	100.00000890
248	I	1	Sample_recovery	100.00000604
249	I	3	Sample_recovery	99.41245081
250	I	3	Sample_recovery	100.00000512
251	I	3	Sample_recovery	100.00000821
252	I	3	Sample_recovery	100.00000151
253	I	3	Sample_recovery	100.00000613
254	I	3	Sample_recovery	100.00000472
255	I	0	Sample_recovery	100.00000383
256	I	3	Sample_recovery	100.00000924
257	I	3	Sample_recovery	100.00000119
258	I	3	Sample_recovery	98.69380699
259	I	3	Sample_recovery	94.86586786
260	I	3	Sample_recovery	100.00000787
261	I	3	Sample_recovery	100.00000132
262	I	2	Sample_recovery	100.00000791
263	I	0	Sample_recovery	100.00000205
264	I	0	Sample_recovery	100.00000646
265	I	0	Sample_recovery	100.00000507
266	I	4	Sample_recovery	100.00000414
267	I	0	Sample_recovery	100.00000879
268	I	0	Sample_recovery	61.74147467
269	I	2	Sample_recovery	100.00000257
270	I	3	Sample_recovery	100.00000118
271	I	3	Sample_recovery	100.00000779
272	I	3	Sample_recovery	100.00000974
273	I	3	Sample_recovery	100.00000856
274	I	3	Sample_recovery	100.00000224
275	I	3	Sample_recovery	92.38713049
276	I	3	Sample_recovery	92.45472365
277	I	3	Sample_recovery	100.00000374
278	I	3	Sample_recovery	100.00000124
279	I	3	Sample_recovery	93.09619499
280	I	3	Sample_recovery	96.68767040
281	I	3	Sample_recovery	100.00000601
282	I	4	Sample_recovery	100.00000720
