species	type	location	rxn	time
1	I	3	Sample_recovery	93.72853079
2	I	3	Sample_recovery	100.00000434
3	I	3	Sample_recovery	72.70852218
4	I	3	Sample_recovery	98.31262612
5	I	3	Sample_recovery	100.00000633
6	I	3	Sample_recovery	99.76412851
7	I	3	Sample_recovery	99.20088775
8	I	3	Sample_recovery	90.27828902
9	I	1	Sample_recovery	98.81714129
10	I	2	Sample_recovery	90.77001835
11	I	3	Sample_recovery	96.52261290
12	I	3	Sample_recovery	87.10358606
13	I	3	Sample_recovery	83.01869989
14	I	3	Sample_recovery	100.00000990
15	I	3	Sample_recovery	98.39145312
16	I	4	Sample_recovery	100.00000760
17	I	3	Sample_recovery	88.09740625
18	I	3	Sample_recovery	94.45755002
19	I	3	Sample_recovery	100.00000922
20	I	3	Sample_recovery	95.34202149
21	I	3	Sample_recovery	44.67949253
22	I	3	Sample_recovery	74.87531787
23	I	3	Sample_recovery	66.17000760
24	I	3	Sample_recovery	96.00891524
25	I	1	Sample_recovery	98.28258935
26	I	3	Sample_recovery	91.26929461
27	I	3	Sample_recovery	92.03423507
28	I	3	Sample_recovery	94.60164309
29	I	0	Sample_recovery	88.80237209
30	I	0	Sample_recovery	96.15048146
31	I	0	Sample_recovery	94.60601202
32	I	0	Sample_recovery	90.15748131
33	I	0	Sample_recovery	84.60675358
34	I	0	Sample_recovery	96.08906705
35	I	2	Sample_recovery	97.43876306
36	I	2	Sample_recovery	100.00000697
37	I	0	Sample_recovery	100.00000823
38	I	2	Sample_recovery	91.43778887
39	I	3	Sample_recovery	58.74387612
40	I	0	Sample_recovery	80.38832117
41	I	1	Sample_recovery	95.88353335
42	I	0	Sample_recovery	100.00000444
43	I	0	Sample_recovery	94.78375087
44	I	0	Sample_recovery	66.03239806
45	I	0	Sample_recovery	94.93214974
46	I	0	Sample_recovery	90.91422998
47	I	0	Sample_recovery	100.00000575
48	I	0	Sample_recovery	49.77233853
49	I	0	Sample_recovery	62.91624244
50	I	0	Sample_recovery	86.84706256
51	I	1	Sample_recovery	66.23600407
52	I	0	Sample_recovery	50.39084611
53	I	0	Sample_recovery	47.12561330
54	I	1	Sample_recovery	94.97847483
55	I	0	Sample_recovery	100.00000155
56	I	1	Sample_recovery	99.57543214
57	I	2	Sample_recovery	98.28683442
58	I	0	Sample_recovery	80.70096284
59	I	4	Sample_recovery	94.88462910
60	I	0	Sample_recovery	91.19210689
61	I	0	Sample_recovery	87.38693524
62	I	0	Sample_recovery	92.69585792
63	I	0	Sample_recovery	97.61362519
64	I	0	Sample_recovery	92.94717298
65	I	0	Sample_recovery	95.15602395
66	I	0	Sample_recovery	94.73588084
67	I	0	Sample_recovery	97.18925241
68	I	0	Sample_recovery	97.60031501
69	I	0	Sample_recovery	96.62629223
70	I	4	Sample_recovery	82.85004946
71	I	4	Sample_recovery	99.41608814
72	I	4	Sample_recovery	100.00000337
73	I	4	Sample_recovery	85.43320147
74	I	4	Sample_recovery	90.55373372
75	I	2	Sample_recovery	93.46682022
76	I	0	Sample_recovery	98.06713704
77	I	1	Sample_recovery	76.14165802
