species	type	location	rxn	time
1	I	0	Sample_recovery	80.33693426
2	I	3	Sample_recovery	94.92940527
3	I	0	Sample_recovery	39.46890772
4	I	0	Sample_recovery	49.77562189
5	I	0	Sample_recovery	89.84673234
6	I	0	Sample_recovery	90.25993204
7	I	0	Sample_recovery	100.00000855
8	I	1	Sample_recovery	70.27377355
9	I	1	Sample_recovery	75.78549272
10	I	3	Sample_recovery	99.55956268
11	I	0	Sample_recovery	83.19219372
12	I	0	Sample_recovery	90.38032562
13	I	0	Sample_recovery	97.52222512
14	I	1	Sample_recovery	92.84025153
15	I	2	Sample_recovery	88.28964217
16	I	0	Sample_recovery	23.78291067
17	I	1	Sample_recovery	94.71786248
18	I	1	Sample_recovery	96.58499061
19	I	1	Sample_recovery	92.08532150
20	I	1	Sample_recovery	67.00431924
21	I	0	Sample_recovery	84.72233624
22	I	0	Sample_recovery	86.61188951
23	I	0	Sample_recovery	62.92262581
24	I	0	Sample_recovery	92.82141689
25	I	0	Sample_recovery	80.81019130
26	I	4	Sample_recovery	97.26635562
27	I	1	Sample_recovery	86.64057137
28	I	0	Sample_recovery	97.15475796
29	I	0	Sample_recovery	93.88881385
30	I	0	Sample_recovery	92.05307327
31	I	1	Sample_recovery	93.83346948
32	I	0	Sample_recovery	91.99734375
33	I	4	Sample_recovery	93.42670926
34	I	0	Sample_recovery	90.69015122
35	I	1	Sample_recovery	86.40154733
36	I	0	Sample_recovery	95.63086637
37	I	4	Sample_recovery	76.48217575
38	I	4	Sample_recovery	98.93111336
39	I	3	Sample_recovery	77.54014790
40	I	3	Sample_recovery	100.00000635
41	I	2	Sample_recovery	76.26304661
42	I	2	Sample_recovery	100.00000678
43	I	2	Sample_recovery	86.71045921
44	I	2	Sample_recovery	100.00000596
45	I	2	Sample_recovery	100.00000532
46	I	3	Sample_recovery	96.28960474
47	I	3	Sample_recovery	80.24697966
48	I	2	Sample_recovery	59.36198632
49	I	2	Sample_recovery	100.00000659
50	I	2	Sample_recovery	87.05111143
51	I	1	Sample_recovery	60.75917619
52	I	4	Sample_recovery	65.18272335
53	I	4	Sample_recovery	95.58371041
54	I	4	Sample_recovery	70.72171896
55	I	4	Sample_recovery	90.32086796
56	I	4	Sample_recovery	91.02332554
57	I	4	Sample_recovery	51.83911584
58	I	4	Sample_recovery	43.12942145
59	I	4	Sample_recovery	85.36197679
60	I	4	Sample_recovery	100.00000708
61	I	4	Sample_recovery	100.00000908
62	I	4	Sample_recovery	93.35974335
63	I	4	Sample_recovery	95.46123390
64	I	4	Sample_recovery	97.81437523
65	I	4	Sample_recovery	100.00000510
66	I	4	Sample_recovery	89.20980191
67	I	4	Sample_recovery	77.33443537
68	I	0	Sample_recovery	89.17842130
69	I	4	Sample_recovery	92.06109549
70	I	1	Sample_recovery	91.58227170
71	I	2	Sample_recovery	86.89647927
72	I	1	Sample_recovery	100.00000590
73	I	4	Sample_recovery	98.78056416
74	I	4	Sample_recovery	99.24108893
75	I	2	Sample_recovery	100.00000912
76	I	1	Sample_recovery	53.99906311
77	I	3	Sample_recovery	98.03537336
78	I	1	Sample_recovery	96.57943681
79	I	2	Sample_recovery	95.67960844
80	I	2	Sample_recovery	100.00000775
81	I	0	Sample_recovery	96.93083436
82	I	0	Sample_recovery	19.15590394
83	I	2	Sample_recovery	89.49090518
84	I	2	Sample_recovery	96.94095172
85	I	2	Sample_recovery	71.64726423
86	I	2	Sample_recovery	72.26929027
87	I	2	Sample_recovery	70.95820683
88	I	2	Sample_recovery	88.19044351
89	I	2	Sample_recovery	85.14223998
90	I	2	Sample_recovery	85.51778177
91	I	2	Sample_recovery	91.95216494
92	I	0	Sample_recovery	91.91816306
93	I	3	Sample_recovery	61.54027586
