species	type	location	rxn	time
1	I	2	Sample_recovery	87.07955324
2	I	4	Sample_recovery	100.00000927
3	I	4	Sample_recovery	100.00000874
4	I	2	Sample_recovery	78.30702630
5	I	2	Sample_recovery	90.12244724
6	I	1	Sample_recovery	88.90533230
7	I	1	Sample_recovery	62.36715942
8	I	2	Sample_recovery	79.57462753
9	I	2	Sample_recovery	85.01290106
10	I	2	Sample_recovery	99.51812094
11	I	0	Sample_recovery	100.00000704
12	I	2	Sample_recovery	81.65120046
13	I	2	Sample_recovery	95.10580474
14	I	2	Sample_recovery	66.74567856
15	I	2	Sample_recovery	97.18726531
16	I	2	Sample_recovery	45.41265590
17	I	2	Sample_recovery	82.77476638
18	I	3	Sample_recovery	88.58803253
19	I	2	Sample_recovery	48.64288936
20	I	2	Sample_recovery	67.86096135
21	I	2	Sample_recovery	98.59180079
