file_name	true_minus_lower	true_minus_upper	true_values
pairwise_migration_rate_extant_morethan20_sim1.log	-15.1229288702929	18.521589958159	0.00239
pairwise_migration_rate_extant_morethan20_sim2.log	-9.45730769230769	13.1131221719457	0.00442
pairwise_migration_rate_extant_morethan20_sim4.log	-37.6082252559727	33.1363139931741	0.00293
pairwise_migration_rate_extant_morethan20_sim15.log	-29.4184444444444	38.1638055555555	0.0036
pairwise_migration_rate_extant_morethan20_sim17.log	-25.1440416666667	102.673270833333	0.00048
pairwise_migration_rate_extant_morethan20_sim25.log	-19.6201083333333	24.243	0.0012
pairwise_migration_rate_extant_morethan20_sim28.log	-13.76664	33.26792	0.00375
pairwise_migration_rate_extant_morethan20_sim34.log	-73.4192171052632	81.5061842105263	0.00152
pairwise_migration_rate_extant_morethan20_sim36.log	-14.1213905325444	31.6205325443787	0.00338
pairwise_migration_rate_extant_morethan20_sim37.log	-87.5093743589744	34.2706666666667	0.00195
pairwise_migration_rate_extant_morethan20_sim42.log	-67.4625384615385	89.43	0.00143
pairwise_migration_rate_extant_morethan20_sim48.log	-30.6425628140704	20.836432160804	0.00199
pairwise_migration_rate_extant_morethan20_sim51.log	-20.970669456067	3.77945606694559	0.00478
pairwise_migration_rate_extant_morethan20_sim52.log	-50.9319536423841	43.1184105960265	0.00302
pairwise_migration_rate_extant_morethan20_sim54.log	-34.0968265682657	64.0059409594096	0.00271
pairwise_migration_rate_extant_morethan20_sim62.log	-75.4796192893401	90.1207614213198	0.00197
pairwise_migration_rate_extant_morethan20_sim67.log	-34.8610593220339	5.82302966101695	0.00472
pairwise_migration_rate_extant_morethan20_sim69.log	-29.788	18.4149736842105	0.0038
pairwise_migration_rate_extant_morethan20_sim72.log	-7.85926605504588	39.4223394495413	0.00218
pairwise_migration_rate_extant_morethan20_sim73.log	-41.8862105263158	90.1793157894737	0.00019
pairwise_migration_rate_extant_morethan20_sim76.log	-24.0817412935323	57.2245273631841	0.00201
pairwise_migration_rate_extant_morethan20_sim83.log	-17.0951063829787	16.8470212765958	0.00376
pairwise_migration_rate_extant_morethan20_sim84.log	-41.87416	25.21116	0.0025
pairwise_migration_rate_extant_morethan20_sim85.log	-82.4855134099617	3.49624521072797	0.00261
pairwise_migration_rate_extant_morethan20_sim94.log	-52.4351315789474	18.3134736842105	0.00076
pairwise_migration_rate_extant_morethan20_sim96.log	-33.723908045977	14.8108505747127	0.00435
pairwise_migration_rate_extant_morethan20_sim99.log	-66.6520666666667	203.8195	3e-04
pairwise_migration_rate_extant_morethan20_sim101.log	-76.6557209302326	11.6298139534884	0.00043
pairwise_migration_rate_extant_morethan20_sim102.log	-95.5989779411765	-9.76113970588236	0.00272
pairwise_migration_rate_extant_morethan20_sim105.log	-8.23676470588236	29.4332352941176	0.00204
pairwise_migration_rate_extant_morethan20_sim107.log	-79.96918	175.4466	5e-04
pairwise_migration_rate_extant_morethan20_sim108.log	-64.7267697368421	78.2682236842105	0.00152
pairwise_migration_rate_extant_morethan20_sim119.log	-63.1024802110818	-19.5682585751979	0.00379
pairwise_migration_rate_extant_morethan20_sim120.log	-18.0409550561798	21.140786516854	0.00178
pairwise_migration_rate_extant_morethan20_sim124.log	-3.27956962025317	26.4601772151899	0.00395
pairwise_migration_rate_extant_morethan20_sim125.log	-19.4412718204489	24.6016957605985	0.00401
pairwise_migration_rate_extant_morethan20_sim132.log	-39.6840528634361	107.333744493392	0.00227
pairwise_migration_rate_extant_morethan20_sim139.log	-44.2831884057971	3.0360248447205	0.00483
pairwise_migration_rate_extant_morethan20_sim141.log	-17.8148669201521	16.4738403041825	0.00263
pairwise_migration_rate_extant_morethan20_sim143.log	-48.4738871473354	46.1843887147335	0.00319
pairwise_migration_rate_extant_morethan20_sim144.log	-64.8929916666667	47.88775	0.0024
pairwise_migration_rate_extant_morethan20_sim149.log	-54.3727272727273	104.070090909091	0.00022
pairwise_migration_rate_extant_morethan20_sim152.log	-18.7930025445293	14.7070229007634	0.00393
pairwise_migration_rate_extant_morethan20_sim153.log	3.05983240223464	39.6256145251397	0.00358
pairwise_migration_rate_extant_morethan20_sim156.log	-36.5929882352941	17.5934823529412	0.00425
pairwise_migration_rate_extant_morethan20_sim157.log	-63.2241605504587	64.5226146788991	0.00218
pairwise_migration_rate_extant_morethan20_sim160.log	-44.4683959044369	68.8046416382253	0.00293
pairwise_migration_rate_extant_morethan20_sim163.log	-31.1379323308271	46.3174812030075	0.00266
pairwise_migration_rate_extant_morethan20_sim175.log	-23.0674324324324	36.8784459459459	0.00148
pairwise_migration_rate_extant_morethan20_sim183.log	-8.36741641337386	51.1343768996961	0.00329
pairwise_migration_rate_extant_morethan20_sim192.log	-54.0824583333333	692.290416666667	0.00024
pairwise_migration_rate_extant_morethan20_sim195.log	-24.3075	15.7490340909091	0.00176
pairwise_migration_rate_extant_morethan20_sim199.log	-25.220868852459	446.081475409836	0.00061
