file_name	true_minus_lower	true_minus_upper	true_values
R_0_param_extant_morethan20_sim1.log	-1.14336127272823	-0.956603385431778	3.79154
R_0_param_extant_morethan20_sim2.log	-0.46349165064799	-0.196531838889411	4.92134
R_0_param_extant_morethan20_sim4.log	-2.60279769899394	-2.02118547426573	3.9461
R_0_param_extant_morethan20_sim15.log	1.09103201431696	2.03229270232651	2.5145
R_0_param_extant_morethan20_sim17.log	0.104977711333121	0.474391222030045	3.66554
R_0_param_extant_morethan20_sim25.log	1.7631358478483	1.95589144804657	4.55966
R_0_param_extant_morethan20_sim28.log	7.38441967319767	7.9475524678629	3.44306
R_0_param_extant_morethan20_sim34.log	-2.06268275944381	-0.987087485826817	2.68112
R_0_param_extant_morethan20_sim36.log	-4.72053190168225	-4.52777963527288	4.18724
R_0_param_extant_morethan20_sim37.log	-6.789932052428	-5.86480885295957	2.52842
R_0_param_extant_morethan20_sim42.log	3.14151377001527	4.01022968658775	3.22004
R_0_param_extant_morethan20_sim48.log	5.1809083138366	5.59304859402777	4.98374
R_0_param_extant_morethan20_sim51.log	-3.34663863141143	-3.08594510228925	5.24102
R_0_param_extant_morethan20_sim52.log	1.20795716749927	1.74990479177401	4.4639
R_0_param_extant_morethan20_sim54.log	7.18849521390011	7.76790817946741	2.2043
R_0_param_extant_morethan20_sim62.log	0.315264219883286	1.34094999181982	3.6674
R_0_param_extant_morethan20_sim67.log	-5.55326977890144	-5.16014750640108	2.48396
R_0_param_extant_morethan20_sim69.log	2.53383690045294	2.97082299102813	2.98934
R_0_param_extant_morethan20_sim72.log	-1.32280518040562	-1.0630611207786	6.4937
R_0_param_extant_morethan20_sim73.log	-1.63486702552603	-1.45307739351299	3.63002
R_0_param_extant_morethan20_sim76.log	2.79243367463386	3.22336163950168	2.54126
R_0_param_extant_morethan20_sim83.log	1.86901210277727	2.07087101463659	3.42566
R_0_param_extant_morethan20_sim84.log	5.19775953297307	5.57437324963514	3.54926
R_0_param_extant_morethan20_sim85.log	0.168950628871785	1.1141679019698	3.08966
R_0_param_extant_morethan20_sim94.log	-3.19018433372152	-2.8859153818673	4.31066
R_0_param_extant_morethan20_sim96.log	3.91964355608903	4.55314041176317	3.06584
R_0_param_extant_morethan20_sim99.log	-3.43800349200143	-2.44244601891612	2.96678
R_0_param_extant_morethan20_sim101.log	4.5924671459993	5.09671367576659	4.32824
R_0_param_extant_morethan20_sim102.log	2.70065577400218	3.98778319733784	3.07118
R_0_param_extant_morethan20_sim105.log	-5.08974545774444	-4.72833064376454	7.27502
R_0_param_extant_morethan20_sim107.log	-4.65379304844555	-3.59039862025651	4.01234
R_0_param_extant_morethan20_sim108.log	2.41668919461959	3.12113219402778	2.73734
R_0_param_extant_morethan20_sim119.log	-6.90257452504629	-6.59678842056937	3.87722
R_0_param_extant_morethan20_sim120.log	-4.58885741173259	-4.39915743074891	4.10174
R_0_param_extant_morethan20_sim124.log	5.01209472903907	5.49676173383795	4.10096
R_0_param_extant_morethan20_sim125.log	-0.628250263595261	-0.134344228604116	4.47656
R_0_param_extant_morethan20_sim132.log	-0.958045602250364	-0.225528420236984	7.33034
R_0_param_extant_morethan20_sim139.log	-3.51331027743317	-2.63597898632587	5.77148
R_0_param_extant_morethan20_sim141.log	-1.83358720487433	-1.66187772623416	2.8886
R_0_param_extant_morethan20_sim143.log	0.908249045654257	2.15440336670542	3.88748
R_0_param_extant_morethan20_sim144.log	-5.36019348072237	-4.463518865414	3.83294
R_0_param_extant_morethan20_sim149.log	4.32669526510393	4.91272391140467	4.45712
