file_name	true_minus_lower	true_minus_upper	true_values
pairwise_migration_rate_extant_morethan20_sim1.log	1.53251046025105	2.89058577405858	0.00239
pairwise_migration_rate_extant_morethan20_sim2.log	10.314592760181	11.3292533936651	0.00442
pairwise_migration_rate_extant_morethan20_sim4.log	-4.91624573378838	-1.38846416382252	0.00293
pairwise_migration_rate_extant_morethan20_sim15.log	22.9133333333333	25.2647777777778	0.0036
pairwise_migration_rate_extant_morethan20_sim17.log	46.216625	51.6285416666666	0.00048
pairwise_migration_rate_extant_morethan20_sim25.log	1.10383333333335	3.25866666666667	0.0012
pairwise_migration_rate_extant_morethan20_sim28.log	2.51418666666667	5.49032	0.00375
pairwise_migration_rate_extant_morethan20_sim34.log	-15.4326973684211	-9.21940789473684	0.00152
pairwise_migration_rate_extant_morethan20_sim36.log	5.32204142011834	7.7728698224852	0.00338
pairwise_migration_rate_extant_morethan20_sim37.log	-38.6839487179487	-33.4056923076923	0.00195
pairwise_migration_rate_extant_morethan20_sim42.log	-16.591958041958	-10.418041958042	0.00143
pairwise_migration_rate_extant_morethan20_sim48.log	-3.19582914572865	-0.376934673366836	0.00199
pairwise_migration_rate_extant_morethan20_sim51.log	-5.7644979079498	-4.24167364016737	0.00478
pairwise_migration_rate_extant_morethan20_sim52.log	-17.4004635761589	-12.8618543046358	0.00302
pairwise_migration_rate_extant_morethan20_sim54.log	-10.359704797048	-4.91678966789668	0.00271
pairwise_migration_rate_extant_morethan20_sim62.log	-16.4898984771574	-8.56944162436548	0.00197
pairwise_migration_rate_extant_morethan20_sim67.log	-13.1967372881356	-10.6413983050848	0.00472
pairwise_migration_rate_extant_morethan20_sim69.log	-12.7246578947368	-10.3817105263158	0.0038
pairwise_migration_rate_extant_morethan20_sim72.log	4.85032110091742	6.87720183486237	0.00218
pairwise_migration_rate_extant_morethan20_sim73.log	14.3383684210526	21.5015789473684	0.00019
pairwise_migration_rate_extant_morethan20_sim76.log	15.9058706467662	19.3434328358209	0.00201
pairwise_migration_rate_extant_morethan20_sim83.log	-0.869228723404254	0.672047872340428	0.00376
pairwise_migration_rate_extant_morethan20_sim84.log	-10.72728	-7.65244	0.0025
pairwise_migration_rate_extant_morethan20_sim85.log	-57.5741762452107	-54.056245210728	0.00261
pairwise_migration_rate_extant_morethan20_sim94.log	-21.2497368421053	-17.3784605263158	0.00076
pairwise_migration_rate_extant_morethan20_sim96.log	6.82059770114942	10.0732183908046	0.00435
pairwise_migration_rate_extant_morethan20_sim99.log	-64.4252	-58.378	3e-04
pairwise_migration_rate_extant_morethan20_sim101.log	-55.5603720930233	-51.6359069767442	0.00043
pairwise_migration_rate_extant_morethan20_sim102.log	-71.1966102941176	-67.6369044117647	0.00272
pairwise_migration_rate_extant_morethan20_sim105.log	4.19357843137254	6.12333333333332	0.00204
pairwise_migration_rate_extant_morethan20_sim107.log	-3.3347	9.87006	5e-04
pairwise_migration_rate_extant_morethan20_sim108.log	-24.3984868421053	-19.2356578947368	0.00152
pairwise_migration_rate_extant_morethan20_sim119.log	-36.9819788918206	-34.8701055408971	0.00379
pairwise_migration_rate_extant_morethan20_sim120.log	-5.64466292134831	-3.6702808988764	0.00178
pairwise_migration_rate_extant_morethan20_sim124.log	16.3343037974683	17.7729873417721	0.00395
pairwise_migration_rate_extant_morethan20_sim125.log	0.976658354114723	3.84930174563591	0.00401
pairwise_migration_rate_extant_morethan20_sim132.log	17.6132599118943	25.6223788546256	0.00227
pairwise_migration_rate_extant_morethan20_sim139.log	-24.6431055900621	-21.6178260869565	0.00483
pairwise_migration_rate_extant_morethan20_sim141.log	-4.9561216730038	-3.46437262357414	0.00263
pairwise_migration_rate_extant_morethan20_sim143.log	-16.1594984326019	-10.9237304075235	0.00319
pairwise_migration_rate_extant_morethan20_sim144.log	-29.8026666666667	-25.2765	0.0024
pairwise_migration_rate_extant_morethan20_sim149.log	-14.1216363636364	-7.29218181818182	0.00022
pairwise_migration_rate_extant_morethan20_sim152.log	-7.8991348600509	-6.29104325699746	0.00393
pairwise_migration_rate_extant_morethan20_sim153.log	34.7128770949721	36.6889944134078	0.00358
pairwise_migration_rate_extant_morethan20_sim156.log	6.98531764705882	10.4067764705882	0.00425
