file_name	true_minus_lower	true_minus_upper	true_values
delta_param_extant_morethan20_sim1.log	-16.0590789473684	13.7200657894737	0.00152
delta_param_extant_morethan20_sim2.log	-9.15388571428572	32.5797142857143	0.00175
delta_param_extant_morethan20_sim4.log	-21.7700711743772	54.8772241992882	0.00281
delta_param_extant_morethan20_sim15.log	-66.2708888888889	48.4357037037037	0.00135
delta_param_extant_morethan20_sim17.log	-16.022280334728	4.60094142259413	0.00478
delta_param_extant_morethan20_sim25.log	-19.3001746724891	9.01593886462881	0.00229
delta_param_extant_morethan20_sim28.log	-28.8281512605042	23.8915406162465	0.00357
delta_param_extant_morethan20_sim34.log	-13.2004432132964	38.4565927977839	0.00361
delta_param_extant_morethan20_sim36.log	-26.9292325581395	24.2892558139535	0.00043
delta_param_extant_morethan20_sim37.log	-39.6441834451902	11.8560850111857	0.00447
delta_param_extant_morethan20_sim42.log	-27.0592543859649	9.64337719298246	0.00456
delta_param_extant_morethan20_sim48.log	-31.3246551724138	2.95946120689656	0.00464
delta_param_extant_morethan20_sim51.log	-15.7560714285714	5.02985294117647	0.00476
delta_param_extant_morethan20_sim52.log	-64.5649666666667	47.5054333333334	3e-04
delta_param_extant_morethan20_sim54.log	-50.1868769716088	11.6982965299684	0.00317
delta_param_extant_morethan20_sim62.log	-15.1037565217391	251.15147826087	0.00115
delta_param_extant_morethan20_sim67.log	-32.3310555555556	47.3240740740741	0.00108
delta_param_extant_morethan20_sim69.log	-19.5906166219839	27.2470777479893	0.00373
delta_param_extant_morethan20_sim72.log	-14.745	19.2717521367521	0.00234
delta_param_extant_morethan20_sim73.log	-13.7880110497238	18.8693922651934	0.00181
delta_param_extant_morethan20_sim76.log	-32.8572588832487	11.9205583756345	0.00394
delta_param_extant_morethan20_sim83.log	-5.88202830188678	27.6054245283019	0.00212
delta_param_extant_morethan20_sim84.log	-46.7566063348416	-3.70633484162897	0.00221
delta_param_extant_morethan20_sim85.log	-35.00224	33.2489866666667	0.00375
delta_param_extant_morethan20_sim94.log	-19.983595505618	22.3006179775281	0.00178
delta_param_extant_morethan20_sim96.log	-42.8231464174455	30.1293769470405	0.00321
delta_param_extant_morethan20_sim99.log	-56.7433636363636	70.9068181818182	0.0022
delta_param_extant_morethan20_sim101.log	-24.6847976878613	25.1638439306358	0.00346
delta_param_extant_morethan20_sim102.log	-38.359375	24.97895	0.004
delta_param_extant_morethan20_sim105.log	-10.57346875	25.72684375	0.0032
delta_param_extant_morethan20_sim107.log	-46.8933238636364	36.2419318181818	0.00352
delta_param_extant_morethan20_sim108.log	-31.6048036253776	49.170996978852	0.00331
