file_name	true_minus_lower	true_minus_upper	true_values
R_0_param_extant_morethan20_sim1.log	-1.13539617147649	-0.740332424291977	3.79154
R_0_param_extant_morethan20_sim2.log	-0.373841270873369	0.241235110762523	4.92134
R_0_param_extant_morethan20_sim4.log	-5.20128734700084	-3.99670560806872	3.9461
R_0_param_extant_morethan20_sim15.log	0.0177371246768808	2.03308808908331	2.5145
R_0_param_extant_morethan20_sim17.log	0.104977711333121	0.886717918778684	3.66554
R_0_param_extant_morethan20_sim25.log	1.7631358478483	2.19367233521798	4.55966
R_0_param_extant_morethan20_sim28.log	7.35993563864702	8.61387835239584	3.44306
R_0_param_extant_morethan20_sim34.log	-2.81333920152771	-0.508518827952503	2.68112
R_0_param_extant_morethan20_sim36.log	-4.85737621918018	-4.41593985537012	4.18724
R_0_param_extant_morethan20_sim37.log	-6.79566685914525	-4.69269346073834	2.52842
R_0_param_extant_morethan20_sim42.log	-3.43321822089167	-1.38417535185898	3.22004
R_0_param_extant_morethan20_sim48.log	4.73463703965295	5.66494239266094	4.98374
R_0_param_extant_morethan20_sim51.log	-2.39123300426253	-1.82033268333262	5.24102
R_0_param_extant_morethan20_sim52.log	1.16438540289881	2.43242456148211	4.4639
R_0_param_extant_morethan20_sim54.log	9.88690287165994	11.1723449621195	2.2043
R_0_param_extant_morethan20_sim62.log	-0.661994873752529	1.62823798876587	3.6674
R_0_param_extant_morethan20_sim67.log	-5.5035105235189	-4.63050934797663	2.48396
R_0_param_extant_morethan20_sim69.log	1.94491091679101	2.88023443301866	2.98934
R_0_param_extant_morethan20_sim72.log	-1.31613717911205	-0.731000816175671	6.4937
R_0_param_extant_morethan20_sim73.log	-1.73010066060243	-1.32726541451562	3.63002
R_0_param_extant_morethan20_sim76.log	2.80010703351881	3.70898688052383	2.54126
R_0_param_extant_morethan20_sim83.log	1.0032519280956	1.45764611782839	3.42566
R_0_param_extant_morethan20_sim84.log	4.85960453728383	5.70468210274818	3.54926
R_0_param_extant_morethan20_sim85.log	-0.219732915595889	1.95930943857901	3.08966
R_0_param_extant_morethan20_sim94.log	-3.62220634427212	-2.94657894614747	4.31066
R_0_param_extant_morethan20_sim96.log	3.9076403204342	5.26433212431177	3.06584
R_0_param_extant_morethan20_sim99.log	-4.76664936395688	-2.44224377945112	2.96678
R_0_param_extant_morethan20_sim101.log	4.68980463190581	5.81707576289669	4.32824
R_0_param_extant_morethan20_sim102.log	2.52896280908315	5.41886180556008	3.07118
R_0_param_extant_morethan20_sim105.log	-5.77234151933602	-4.99463918999535	7.27502
R_0_param_extant_morethan20_sim107.log	-6.02638360657372	-3.72710189066729	4.01234
R_0_param_extant_morethan20_sim108.log	1.77018565468666	3.37174044875681	2.73734
R_0_param_extant_morethan20_sim119.log	-6.85176492435301	-6.16923981615694	3.87722
R_0_param_extant_morethan20_sim120.log	-4.81568797632225	-4.39781653639676	4.10174
R_0_param_extant_morethan20_sim124.log	3.45970211852836	4.4918263040849	4.10096
R_0_param_extant_morethan20_sim125.log	-1.09327251282235	0.0634639097878749	4.47656
R_0_param_extant_morethan20_sim132.log	-3.59673630418234	-1.92963764300155	7.33034
R_0_param_extant_morethan20_sim139.log	-4.48448231649421	-2.63597898632587	5.77148
R_0_param_extant_morethan20_sim141.log	-1.8992591566849	-1.52187911098802	2.8886
R_0_param_extant_morethan20_sim143.log	1.01682838239682	3.60490600594729	3.88748
R_0_param_extant_morethan20_sim144.log	-5.36663762020798	-3.33699457857414	3.83294
R_0_param_extant_morethan20_sim149.log	4.02609756973112	5.29970025487311	4.45712
R_0_param_extant_morethan20_sim152.log	-2.13760987416665	-1.78986963722062	2.82596
R_0_param_extant_morethan20_sim153.log	8.00453567854176	8.81122633674751	4.6961
R_0_param_extant_morethan20_sim156.log	2.20529041900737	2.80875380095862	7.7612
R_0_param_extant_morethan20_sim157.log	-1.24464479615675	0.71108222829127	6.0782
R_0_param_extant_morethan20_sim160.log	-4.94224457740755	-1.87292584692674	3.27242
R_0_param_extant_morethan20_sim163.log	-8.0388414907948	-6.52703829623453	6.85916
R_0_param_extant_morethan20_sim175.log	5.38148965375684	6.23292196379776	3.11804
R_0_param_extant_morethan20_sim183.log	-2.69804382147946	-1.4032500288806	5.1938
R_0_param_extant_morethan20_sim192.log	3.39766829034576	5.56955202427534	2.5046
R_0_param_extant_morethan20_sim195.log	-5.4706308217048	-4.96680959105949	3.92282
R_0_param_extant_morethan20_sim199.log	-19.0063817881442	-16.0084513172153	4.50344
R_0_param_extant_morethan20_sim201.log	-1.03416640722807	-0.733239714639628	3.01934
R_0_param_extant_morethan20_sim202.log	-0.413647113523281	-0.0029059240615074	4.47362
R_0_param_extant_morethan20_sim203.log	-7.75676484845029	-6.12436200849706	2.80568
R_0_param_extant_morethan20_sim207.log	19.3679310491298	23.0366803492337	5.17934
R_0_param_extant_morethan20_sim210.log	-2.19841550026997	-1.07273019894505	3.85232
R_0_param_extant_morethan20_sim216.log	-0.865079892068735	-0.462178786799546	3.31322
R_0_param_extant_morethan20_sim219.log	-0.999842422905402	0.937599470540963	6.3461
R_0_param_extant_morethan20_sim220.log	-2.59177093681626	-1.76999213783773	3.28154
R_0_param_extant_morethan20_sim224.log	-4.71472138377567	-3.97585273924399	6.3941
R_0_param_extant_morethan20_sim225.log	-0.885003177292953	-0.231306926498633	4.721
R_0_param_extant_morethan20_sim226.log	-3.34080350195439	-2.97213361666888	4.39526
R_0_param_extant_morethan20_sim230.log	-7.44658648086892	-6.50512764065632	6.99542
R_0_param_extant_morethan20_sim231.log	6.54966931037554	7.46723131225855	5.16194
R_0_param_extant_morethan20_sim234.log	-0.275859480558469	0.0587827239360445	7.72676
R_0_param_extant_morethan20_sim235.log	0.215825600840354	1.56016251818669	3.31286
R_0_param_extant_morethan20_sim239.log	1.94545743245031	2.5308704051658	3.7787
R_0_param_extant_morethan20_sim242.log	-2.26870442398795	-1.724370027095	3.49142
R_0_param_extant_morethan20_sim247.log	0.520868738658303	1.441066336377	6.9434
R_0_param_extant_morethan20_sim248.log	-18.2212904896622	-16.7550410264648	6.10094
R_0_param_extant_morethan20_sim249.log	-0.256283954395894	0.154253385874976	4.18208
R_0_param_extant_morethan20_sim254.log	-1.19417179280029	-0.772068879968947	3.14402
R_0_param_extant_morethan20_sim256.log	5.25594802699064	7.0578636877118	4.62086
R_0_param_extant_morethan20_sim259.log	3.1596124870131	4.68713113104401	7.35356
R_0_param_extant_morethan20_sim262.log	-5.58999543864984	-4.54407784704272	3.2885
R_0_param_extant_morethan20_sim268.log	-5.4198197801108	-4.77360943909245	7.26002
R_0_param_extant_morethan20_sim277.log	-4.60808410352014	-4.05234045921014	4.54868
R_0_param_extant_morethan20_sim278.log	4.30688240928179	5.36985450705362	5.70062
R_0_param_extant_morethan20_sim279.log	3.66518449878291	4.42045045917238	5.78432
R_0_param_extant_morethan20_sim280.log	4.62485600280482	5.96469773110507	2.39588
R_0_param_extant_morethan20_sim282.log	24.7966266469061	27.2158279739486	2.94188
R_0_param_extant_morethan20_sim284.log	0.587175768431332	1.10430882952488	2.99246
R_0_param_extant_morethan20_sim285.log	-0.729787071964422	0.355110470348925	7.08878
R_0_param_extant_morethan20_sim291.log	-2.0530516133841	-1.38402654513032	7.24502
R_0_param_extant_morethan20_sim298.log	-2.33272035610557	-2.01915488066675	5.06816
R_0_param_extant_morethan20_sim301.log	-5.4297959716886	-4.40635499117363	5.97074
R_0_param_extant_morethan20_sim306.log	1.0061344484303	2.62348496104943	4.7111
R_0_param_extant_morethan20_sim312.log	-3.56505185523171	-1.20914507122848	5.34758
R_0_param_extant_morethan20_sim314.log	-10.3556209136497	-9.18594612894352	4.7261
R_0_param_extant_morethan20_sim317.log	-2.67697654213728	0.728171155516942	4.604
R_0_param_extant_morethan20_sim325.log	0.878868428114509	1.45509831083777	5.51516
R_0_param_extant_morethan20_sim326.log	1.71496434202838	2.29509672875128	4.99748
R_0_param_extant_morethan20_sim333.log	-4.05014928920514	-3.35153522779602	6.7319
R_0_param_extant_morethan20_sim334.log	-0.0310337158915521	0.741068961566719	2.96774
R_0_param_extant_morethan20_sim336.log	1.98228239348275	2.5586997264332	5.29304
R_0_param_extant_morethan20_sim338.log	-2.81030126402345	-1.98480927426622	5.88122
R_0_param_extant_morethan20_sim339.log	-6.61227258218959	-5.22189349112426	3.25832
R_0_param_extant_morethan20_sim340.log	-1.07409678858163	-0.3170363311978	3.94592
R_0_param_extant_morethan20_sim341.log	-0.00343492380715674	3.30377217087184	5.12384
R_0_param_extant_morethan20_sim343.log	9.51434227941586	12.0396178358118	3.59636
R_0_param_extant_morethan20_sim345.log	-2.38289955259471	-1.80025507867753	5.89622
R_0_param_extant_morethan20_sim350.log	-4.26963010250172	-3.6425749491105	6.64184
R_0_param_extant_morethan20_sim355.log	-1.93677816587207	-1.49969405705837	3.13784
R_0_param_extant_morethan20_sim361.log	-1.96098772847022	-0.825018086514959	2.93036
R_0_param_extant_morethan20_sim373.log	-1.02767458808056	-0.452213789303424	5.6261
R_0_param_extant_morethan20_sim375.log	-3.94526754455038	-3.29439591990019	3.30188
R_0_param_extant_morethan20_sim379.log	-2.38853757891145	-1.3637284593073	3.75104
R_0_param_extant_morethan20_sim403.log	6.9690890338528	9.09408196214787	4.59578
R_0_param_extant_morethan20_sim406.log	1.25903344475359	1.81873354372468	4.28408
R_0_param_extant_morethan20_sim407.log	-0.516261569279208	1.05301763842927	4.10354
R_0_param_extant_morethan20_sim411.log	-2.63345985455453	-2.00313452087599	4.32602
R_0_param_extant_morethan20_sim414.log	-1.42628160259819	-0.938051208108175	5.71472
R_0_param_extant_morethan20_sim415.log	-3.8459986420876	-3.29311371875841	6.24488
R_0_param_extant_morethan20_sim418.log	-0.895447891497207	-0.387537699077586	5.6699
R_0_param_extant_morethan20_sim419.log	-12.2488690512094	-10.2821641836058	3.3158
R_0_param_extant_morethan20_sim422.log	0.347362437387648	0.94469442219457	5.41826
R_0_param_extant_morethan20_sim424.log	-4.77984256780965	-2.87664123585324	3.79592
R_0_param_extant_morethan20_sim425.log	5.50483841519079	6.85160671900676	6.13424
R_0_param_extant_morethan20_sim434.log	1.26222216776534	2.14126865488764	3.26456
R_0_param_extant_morethan20_sim437.log	1.40637608730737	2.12977288284629	7.18748
R_0_param_extant_morethan20_sim438.log	-3.46385658416096	-3.06537204754799	3.10928
R_0_param_extant_morethan20_sim441.log	-2.86537989694938	-2.28157505371867	2.68994
R_0_param_extant_morethan20_sim444.log	4.40899441419584	5.2303791576156	5.67152
R_0_param_extant_morethan20_sim452.log	-9.88253272244153	-8.52874763534571	3.65804
R_0_param_extant_morethan20_sim455.log	-4.01031726671354	-0.758620442250571	2.78756
R_0_param_extant_morethan20_sim459.log	-0.0161366555110368	0.934087968643333	4.18922
R_0_param_extant_morethan20_sim461.log	-2.22833101215519	-1.0421603727496	2.74286
R_0_param_extant_morethan20_sim466.log	0.868142816363768	1.76919675590357	3.57326
R_0_param_extant_morethan20_sim470.log	-4.71032823416277	-4.12974885201075	5.17862
R_0_param_extant_morethan20_sim475.log	-7.21280884265279	-4.4075910273082	6.152
R_0_param_extant_morethan20_sim478.log	-4.59418673049229	-3.80260035293403	4.9301
R_0_param_extant_morethan20_sim483.log	-9.59690406430238	-8.63251016252953	2.81918
