file_name	true_minus_lower	true_minus_upper	true_values
pairwise_migration_rate_extant_morethan20_sim1.log	2.43301255230125	2.73506276150626	0.00239
pairwise_migration_rate_extant_morethan20_sim2.log	10.3353393665158	10.6604977375565	0.00442
pairwise_migration_rate_extant_morethan20_sim4.log	-2.8251194539249	-1.38846416382252	0.00293
pairwise_migration_rate_extant_morethan20_sim15.log	23.5275	24.2869166666667	0.0036
pairwise_migration_rate_extant_morethan20_sim17.log	48.5435208333333	50.4594791666667	0.00048
pairwise_migration_rate_extant_morethan20_sim25.log	2.99016666666668	3.98666666666668	0.0012
pairwise_migration_rate_extant_morethan20_sim28.log	4.09549333333334	5.42842666666668	0.00375
pairwise_migration_rate_extant_morethan20_sim34.log	-15.4664473684211	-12.9461842105263	0.00152
pairwise_migration_rate_extant_morethan20_sim36.log	6.73704142011833	7.7728698224852	0.00338
pairwise_migration_rate_extant_morethan20_sim37.log	-36.2901025641026	-34.4365641025641	0.00195
pairwise_migration_rate_extant_morethan20_sim42.log	-12.1833566433567	-10.2547552447553	0.00143
pairwise_migration_rate_extant_morethan20_sim48.log	-3.0708040201005	-2.25281407035176	0.00199
pairwise_migration_rate_extant_morethan20_sim51.log	-5.07719665271967	-4.41261506276151	0.00478
pairwise_migration_rate_extant_morethan20_sim52.log	-22.9493046357616	-21.1749006622517	0.00302
pairwise_migration_rate_extant_morethan20_sim54.log	-6.75055350553507	-4.87376383763838	0.00271
pairwise_migration_rate_extant_morethan20_sim62.log	-2.32177664974619	0.886497461928935	0.00197
pairwise_migration_rate_extant_morethan20_sim67.log	-11.5608898305085	-10.7456144067797	0.00472
pairwise_migration_rate_extant_morethan20_sim69.log	-7.73115789473684	-6.88339473684211	0.0038
pairwise_migration_rate_extant_morethan20_sim72.log	4.85032110091742	5.41366972477065	0.00218
pairwise_migration_rate_extant_morethan20_sim73.log	14.1719473684211	17.209947368421	0.00019
pairwise_migration_rate_extant_morethan20_sim76.log	5.69064676616916	6.83477611940298	0.00201
pairwise_migration_rate_extant_morethan20_sim83.log	0.25585106382979	0.779680851063834	0.00376
pairwise_migration_rate_extant_morethan20_sim84.log	-9.39956	-8.47644	0.0025
pairwise_migration_rate_extant_morethan20_sim85.log	-41.0714942528736	-39.6754406130268	0.00261
pairwise_migration_rate_extant_morethan20_sim94.log	-28.7541315789474	-27.4824473684211	0.00076
pairwise_migration_rate_extant_morethan20_sim96.log	13.8596551724138	14.8108505747127	0.00435
pairwise_migration_rate_extant_morethan20_sim99.log	-61.1602	-58.378	3e-04
pairwise_migration_rate_extant_morethan20_sim101.log	-53.073511627907	-52.1217441860465	0.00043
pairwise_migration_rate_extant_morethan20_sim102.log	-69.0820955882353	-67.6108713235294	0.00272
pairwise_migration_rate_extant_morethan20_sim105.log	4.24931372549019	4.95901960784313	0.00204
pairwise_migration_rate_extant_morethan20_sim107.log	8.23505999999999	14.1388	5e-04
pairwise_migration_rate_extant_morethan20_sim108.log	-24.4059210526316	-22.0895394736842	0.00152
pairwise_migration_rate_extant_morethan20_sim119.log	-36.0101583113456	-35.1109234828496	0.00379
pairwise_migration_rate_extant_morethan20_sim120.log	-4.70640449438202	-3.905	0.00178
pairwise_migration_rate_extant_morethan20_sim124.log	16.3343037974683	16.8572911392405	0.00395
pairwise_migration_rate_extant_morethan20_sim125.log	13.966608478803	14.9205236907731	0.00401
pairwise_migration_rate_extant_morethan20_sim132.log	24.3757709251101	27.7288105726872	0.00227
pairwise_migration_rate_extant_morethan20_sim139.log	-7.63209109730849	-6.50913043478261	0.00483
pairwise_migration_rate_extant_morethan20_sim141.log	-4.39570342205322	-3.92661596958175	0.00263
pairwise_migration_rate_extant_morethan20_sim143.log	-0.315736677115997	1.96329153605015	0.00319
pairwise_migration_rate_extant_morethan20_sim144.log	-26.0267916666667	-24.3867083333333	0.0024
pairwise_migration_rate_extant_morethan20_sim149.log	-13.8585	-11.7663181818182	0.00022
pairwise_migration_rate_extant_morethan20_sim152.log	0.657938931297705	1.31323155216284	0.00393
pairwise_migration_rate_extant_morethan20_sim153.log	34.8556703910615	35.6762849162011	0.00358
pairwise_migration_rate_extant_morethan20_sim156.log	8.00804705882352	9.41395294117647	0.00425
pairwise_migration_rate_extant_morethan20_sim157.log	-15.7561009174312	-13.1971100917431	0.00218
pairwise_migration_rate_extant_morethan20_sim160.log	20.658976109215	23.5552901023891	0.00293
pairwise_migration_rate_extant_morethan20_sim163.log	5.22988721804511	6.49165413533834	0.00266
pairwise_migration_rate_extant_morethan20_sim175.log	-1.16040540540541	0.302972972972982	0.00148
pairwise_migration_rate_extant_morethan20_sim183.log	7.29948328267477	8.87024316109423	0.00329
pairwise_migration_rate_extant_morethan20_sim192.log	146.265166666667	155.90425	0.00024
pairwise_migration_rate_extant_morethan20_sim195.log	-3.87875	-3.23318181818182	0.00176
pairwise_migration_rate_extant_morethan20_sim199.log	101.684262295082	108.746065573771	0.00061
pairwise_migration_rate_extant_morethan20_sim201.log	8.35756983240224	9.04357541899442	0.00358
pairwise_migration_rate_extant_morethan20_sim202.log	-2.6190909090909	-1.88191387559809	0.00418
pairwise_migration_rate_extant_morethan20_sim203.log	-1.12519911504424	-0.346216814159282	0.00452
pairwise_migration_rate_extant_morethan20_sim207.log	-37.83621875	-34.03675	0.00064
pairwise_migration_rate_extant_morethan20_sim210.log	-41.3093888888889	-40.3527222222222	0.00018
pairwise_migration_rate_extant_morethan20_sim216.log	5.82824427480916	6.93404580152671	0.00131
